"2019 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,,
"Data as of October 10, 2018.  Includes 2019 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer sponsored plans (800 series) are excluded. Plans under sanction are not shown.  Medicare/Medicaid plans are shown in a separate Landscape file.",,,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2019, enhanced alternative plans may offer additional cost sharing reductions in the gap on a sub-set of the formulary drugs, beyond the standard Part D benefit.  ",,,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan," Monthly Consolidated Premium 
(Includes 
Part C + D) ", Annual Drug Deductible ,"Drug 
Benefit 
Type","
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall Star Rating,
Arkansas,Stone,WellCare,WellCare Rx (HMO),Local HMO, $17.20 , $415.00 ,Basic,No,AE,H1416,041,0," $6,700 ",3 Stars,
Arkansas,Stone,WellCare,WellCare Advance (HMO-POS),Local HMO *, $-   ,,,,,H1416,054,1," $4,500 ",3 Stars,
Arkansas,Stone,WellCare,WellCare Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H1416,055,0," $6,000 ",3 Stars,
Arkansas,Stone,Lasso Healthcare,Lasso Healthcare (MSA),MSA *,,,,,,H1924,003,0, $-   ,Not Applicable,
Arkansas,Stone,Humana,Humana Gold Choice H8145-120 (PFFS),PFFS *, $43.00 ,,,,,H8145,120,0, $-   ,3.5 Stars,
Arkansas,Stone,Humana,HumanaChoice R1532-001 (Regional PPO),Regional PPO *, $-   ,,,,,R1532,001,0," $3,900 ",3.5 Stars,
Arkansas,Stone,Humana,HumanaChoice R1532-002 (Regional PPO),Regional PPO, $109.00 , $415.00 ,Basic,No,BA,R1532,002,0," $6,700 ",3.5 Stars,
Arkansas,Stone,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice (Regional PPO),Regional PPO, $43.00 , $195.00 ,Enhanced,No,EA,R3444,012,0," $6,700 ",3.5 Stars,
Arkansas,Union,WellCare,WellCare Value (HMO-POS),Local HMO, $30.00 , $-   ,Enhanced,No,EA,H1416,032,0," $6,700 ",3 Stars,
Arkansas,Union,WellCare,WellCare Rx (HMO),Local HMO, $17.20 , $415.00 ,Basic,No,AE,H1416,041,0," $6,700 ",3 Stars,
Arkansas,Union,WellCare,WellCare Advance (HMO-POS),Local HMO *, $-   ,,,,,H1416,054,1," $4,500 ",3 Stars,
Arkansas,Union,WellCare,WellCare Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H1416,055,0," $6,000 ",3 Stars,
Arkansas,Union,Lasso Healthcare,Lasso Healthcare (MSA),MSA *,,,,,,H1924,003,0, $-   ,Not Applicable,
Arkansas,Union,Humana,HumanaChoice H5216-083 (PPO),Local PPO, $75.00 , $195.00 ,Enhanced,No,EA,H5216,083,0," $6,700 ",4 Stars,
Arkansas,Union,Humana,HumanaChoice H5216-140 (PPO),Local PPO *, $-   ,,,,,H5216,140,0," $4,900 ",4 Stars,
Arkansas,Union,Humana,HumanaChoice H5216-163 (PPO),Local PPO, $35.00 , $195.00 ,Enhanced,No,EA,H5216,163,0," $6,700 ",4 Stars,
Arkansas,Union,Humana,Humana Value Plus H5216-165 (PPO),Local PPO, $24.80 , $415.00 ,Basic,No,BA,H5216,165,0," $6,700 ",4 Stars,
Arkansas,Union,Humana,Humana Gold Plus H5619-069 (HMO),Local HMO, $15.00 , $195.00 ,Enhanced,No,EA,H5619,069,0," $6,700 ",4 Stars,
Arkansas,Union,Humana,Humana Value Plus H5619-109 (HMO),Local HMO, $23.80 , $415.00 ,Basic,No,BA,H5619,109,0," $6,700 ",4 Stars,
Arkansas,Union,Humana,Humana Gold Choice H8145-120 (PFFS),PFFS *, $43.00 ,,,,,H8145,120,0, $-   ,3.5 Stars,
Arkansas,Union,Humana,HumanaChoice R1532-001 (Regional PPO),Regional PPO *, $-   ,,,,,R1532,001,0," $3,900 ",3.5 Stars,
Arkansas,Union,Humana,HumanaChoice R1532-002 (Regional PPO),Regional PPO, $109.00 , $415.00 ,Basic,No,BA,R1532,002,0," $6,700 ",3.5 Stars,
Arkansas,Union,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice (Regional PPO),Regional PPO, $43.00 , $195.00 ,Enhanced,No,EA,R3444,012,0," $6,700 ",3.5 Stars,
Arkansas,Van Buren,WellCare,WellCare Value (HMO-POS),Local HMO, $30.00 , $-   ,Enhanced,No,EA,H1416,032,0," $6,700 ",3 Stars,
Arkansas,Van Buren,WellCare,WellCare Rx (HMO),Local HMO, $17.20 , $415.00 ,Basic,No,AE,H1416,041,0," $6,700 ",3 Stars,
Arkansas,Van Buren,WellCare,WellCare Advance (HMO-POS),Local HMO *, $-   ,,,,,H1416,054,1," $4,500 ",3 Stars,
Arkansas,Van Buren,WellCare,WellCare Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H1416,055,0," $6,000 ",3 Stars,
Arkansas,Van Buren,Coventry Health Care,Advantra Freedom (PPO),Local PPO, $-   , $-   ,Enhanced,Yes,EA,H1608,021,0," $5,800 ",3.5 Stars,
Arkansas,Van Buren,Lasso Healthcare,Lasso Healthcare (MSA),MSA *,,,,,,H1924,003,0, $-   ,Not Applicable,
Arkansas,Van Buren,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO, $-   , $145.00 ,Enhanced,No,EA,H3464,003,0," $5,900 ",Plan too new to be measured,
Arkansas,Van Buren,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO, $52.00 , $-   ,Enhanced,No,EA,H3464,004,0," $4,500 ",Plan too new to be measured,
Arkansas,Van Buren,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *, $25.00 ,,,,,H4213,016,1, $-   ,3 Stars,
Arkansas,Van Buren,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS, $48.00 , $250.00 ,Basic,No,BA,H4213,017,1, $-   ,3 Stars,
Arkansas,Van Buren,Humana,HumanaChoice H5216-083 (PPO),Local PPO, $75.00 , $195.00 ,Enhanced,No,EA,H5216,083,0," $6,700 ",4 Stars,
Arkansas,Van Buren,Humana,HumanaChoice H5216-139 (PPO),Local PPO, $-   , $415.00 ,Enhanced,No,EA,H5216,139,0," $6,700 ",4 Stars,
Arkansas,Van Buren,Humana,HumanaChoice H5216-140 (PPO),Local PPO *, $-   ,,,,,H5216,140,0," $4,900 ",4 Stars,
Arkansas,Van Buren,Humana,HumanaChoice H5216-163 (PPO),Local PPO, $35.00 , $195.00 ,Enhanced,No,EA,H5216,163,0," $6,700 ",4 Stars,
Arkansas,Van Buren,Humana,Humana Gold Plus H5619-070 (HMO),Local HMO, $43.00 , $195.00 ,Enhanced,No,EA,H5619,070,2," $6,700 ",4 Stars,
Arkansas,Van Buren,Humana,Humana Value Plus H5619-109 (HMO),Local HMO, $23.80 , $415.00 ,Basic,No,BA,H5619,109,0," $6,700 ",4 Stars,
Arkansas,Van Buren,Humana,Humana Gold Choice H8145-120 (PFFS),PFFS *, $43.00 ,,,,,H8145,120,0, $-   ,3.5 Stars,
Arkansas,Van Buren,Humana,Humana Gold Choice H8145-122 (PFFS),PFFS, $95.00 , $195.00 ,Enhanced,No,EA,H8145,122,0, $-   ,3.5 Stars,
Arkansas,Van Buren,Humana,HumanaChoice R1532-001 (Regional PPO),Regional PPO *, $-   ,,,,,R1532,001,0," $3,900 ",3.5 Stars,
Arkansas,Van Buren,Humana,HumanaChoice R1532-002 (Regional PPO),Regional PPO, $109.00 , $415.00 ,Basic,No,BA,R1532,002,0," $6,700 ",3.5 Stars,
Arkansas,Van Buren,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice (Regional PPO),Regional PPO, $43.00 , $195.00 ,Enhanced,No,EA,R3444,012,0," $6,700 ",3.5 Stars,
Arkansas,Washington,Coventry Health Care,Advantra Freedom (PPO),Local PPO, $-   , $-   ,Enhanced,Yes,EA,H1608,021,0," $5,800 ",3.5 Stars,
Arkansas,Washington,Lasso Healthcare,Lasso Healthcare (MSA),MSA *,,,,,,H1924,001,0, $-   ,Not Applicable,
Arkansas,Washington,Coventry Health Care,Advantra Total Care (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H2663,029,0," $5,000 ",4 Stars,
Arkansas,Washington,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO, $-   , $145.00 ,Enhanced,No,EA,H3464,001,0," $5,900 ",Plan too new to be measured,
Arkansas,Washington,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO, $46.00 , $-   ,Enhanced,No,EA,H3464,002,0," $4,500 ",Plan too new to be measured,
Arkansas,Washington,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *, $22.00 ,,,,,H4213,016,3, $-   ,3 Stars,
Arkansas,Washington,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS, $56.00 , $250.00 ,Basic,No,BA,H4213,017,5, $-   ,3 Stars,
Arkansas,Washington,Humana,HumanaChoice H5216-083 (PPO),Local PPO, $75.00 , $195.00 ,Enhanced,No,EA,H5216,083,0," $6,700 ",4 Stars,
Arkansas,Washington,Humana,HumanaChoice H5216-140 (PPO),Local PPO *, $-   ,,,,,H5216,140,0," $4,900 ",4 Stars,
Arkansas,Washington,Humana,HumanaChoice H5216-163 (PPO),Local PPO, $35.00 , $195.00 ,Enhanced,No,EA,H5216,163,0," $6,700 ",4 Stars,
Arkansas,Washington,Humana,Humana Value Plus H5619-109 (HMO),Local HMO, $23.80 , $415.00 ,Basic,No,BA,H5619,109,0," $6,700 ",4 Stars,
Arkansas,Washington,Humana,Humana Gold Plus H5619-111 (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H5619,111,0," $4,900 ",4 Stars,
Arkansas,Washington,Humana,Humana Gold Choice H8145-120 (PFFS),PFFS *, $43.00 ,,,,,H8145,120,0, $-   ,3.5 Stars,
Arkansas,Washington,Humana,Humana Gold Choice H8145-122 (PFFS),PFFS, $95.00 , $195.00 ,Enhanced,No,EA,H8145,122,0, $-   ,3.5 Stars,
Arkansas,Washington,Allwell,Allwell Medicare (HMO),Local HMO, $-   , $250.00 ,Enhanced,No,EA,H9630,001,0," $5,900 ",Plan too new to be measured,
Arkansas,Washington,Allwell,Allwell Medicare Select (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H9630,003,0," $5,900 ",Plan too new to be measured,
Arkansas,Washington,Health Advantage,Medi-Pak Advantage (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H9699,004,1," $6,050 ",3 Stars,
Arkansas,Washington,Humana,HumanaChoice R1532-001 (Regional PPO),Regional PPO *, $-   ,,,,,R1532,001,0," $3,900 ",3.5 Stars,
Arkansas,Washington,Humana,HumanaChoice R1532-002 (Regional PPO),Regional PPO, $109.00 , $415.00 ,Basic,No,BA,R1532,002,0," $6,700 ",3.5 Stars,
Arkansas,Washington,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice (Regional PPO),Regional PPO, $43.00 , $195.00 ,Enhanced,No,EA,R3444,012,0," $6,700 ",3.5 Stars,
Arkansas,White,WellCare,WellCare Premier (PPO),Local PPO, $-   , $150.00 ,Enhanced,No,EA,H0270,001,0," $6,700 ",Plan too new to be measured,
Arkansas,White,WellCare,WellCare Value (HMO-POS),Local HMO, $30.00 , $-   ,Enhanced,No,EA,H1416,032,0," $6,700 ",3 Stars,
Arkansas,White,WellCare,WellCare Rx (HMO),Local HMO, $17.20 , $415.00 ,Basic,No,AE,H1416,041,0," $6,700 ",3 Stars,
Arkansas,White,WellCare,WellCare Advance (HMO-POS),Local HMO *, $-   ,,,,,H1416,054,1," $4,500 ",3 Stars,
Arkansas,White,WellCare,WellCare Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H1416,055,0," $6,000 ",3 Stars,
Arkansas,White,Lasso Healthcare,Lasso Healthcare (MSA),MSA *,,,,,,H1924,003,0, $-   ,Not Applicable,
Arkansas,White,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *, $59.00 ,,,,,H4213,016,4, $-   ,3 Stars,
Arkansas,White,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS, $89.00 , $250.00 ,Basic,No,BA,H4213,017,6, $-   ,3 Stars,
Arkansas,White,Health Advantage,Medi-Pak Advantage (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H9699,004,2," $6,050 ",3 Stars,
Arkansas,White,Humana,HumanaChoice R1532-001 (Regional PPO),Regional PPO *, $-   ,,,,,R1532,001,0," $3,900 ",3.5 Stars,
Arkansas,White,Humana,HumanaChoice R1532-002 (Regional PPO),Regional PPO, $109.00 , $415.00 ,Basic,No,BA,R1532,002,0," $6,700 ",3.5 Stars,
Arkansas,White,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice (Regional PPO),Regional PPO, $43.00 , $195.00 ,Enhanced,No,EA,R3444,012,0," $6,700 ",3.5 Stars,
Arkansas,Woodruff,WellCare,WellCare Value (HMO-POS),Local HMO, $30.00 , $-   ,Enhanced,No,EA,H1416,032,0," $6,700 ",3 Stars,
Arkansas,Woodruff,WellCare,WellCare Rx (HMO),Local HMO, $17.20 , $415.00 ,Basic,No,AE,H1416,041,0," $6,700 ",3 Stars,
Arkansas,Woodruff,WellCare,WellCare Advance (HMO-POS),Local HMO *, $-   ,,,,,H1416,054,1," $4,500 ",3 Stars,
Arkansas,Woodruff,WellCare,WellCare Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H1416,055,0," $6,000 ",3 Stars,
Arkansas,Woodruff,Lasso Healthcare,Lasso Healthcare (MSA),MSA *,,,,,,H1924,003,0, $-   ,Not Applicable,
Arkansas,Woodruff,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO, $-   , $145.00 ,Enhanced,No,EA,H3464,003,0," $5,900 ",Plan too new to be measured,
Arkansas,Woodruff,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO, $52.00 , $-   ,Enhanced,No,EA,H3464,004,0," $4,500 ",Plan too new to be measured,
Arkansas,Woodruff,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *, $25.00 ,,,,,H4213,016,1, $-   ,3 Stars,
Arkansas,Woodruff,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS, $48.00 , $250.00 ,Basic,No,BA,H4213,017,1, $-   ,3 Stars,
Arkansas,Woodruff,Humana,HumanaChoice R1532-001 (Regional PPO),Regional PPO *, $-   ,,,,,R1532,001,0," $3,900 ",3.5 Stars,
Arkansas,Woodruff,Humana,HumanaChoice R1532-002 (Regional PPO),Regional PPO, $109.00 , $415.00 ,Basic,No,BA,R1532,002,0," $6,700 ",3.5 Stars,
Arkansas,Woodruff,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice (Regional PPO),Regional PPO, $43.00 , $195.00 ,Enhanced,No,EA,R3444,012,0," $6,700 ",3.5 Stars,
Arkansas,Yell,WellCare,WellCare Value (HMO-POS),Local HMO, $30.00 , $-   ,Enhanced,No,EA,H1416,032,0," $6,700 ",3 Stars,
Arkansas,Yell,WellCare,WellCare Rx (HMO),Local HMO, $17.20 , $415.00 ,Basic,No,AE,H1416,041,0," $6,700 ",3 Stars,
Arkansas,Yell,WellCare,WellCare Advance (HMO-POS),Local HMO *, $-   ,,,,,H1416,054,1," $4,500 ",3 Stars,
Arkansas,Yell,WellCare,WellCare Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H1416,055,0," $6,000 ",3 Stars,
Arkansas,Yell,Coventry Health Care,Advantra Freedom (PPO),Local PPO, $-   , $-   ,Enhanced,Yes,EA,H1608,021,0," $5,800 ",3.5 Stars,
Arkansas,Yell,Lasso Healthcare,Lasso Healthcare (MSA),MSA *,,,,,,H1924,002,0, $-   ,Not Applicable,
Arkansas,Yell,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *, $22.00 ,,,,,H4213,016,3, $-   ,3 Stars,
Arkansas,Yell,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS, $56.00 , $250.00 ,Basic,No,BA,H4213,017,5, $-   ,3 Stars,
Arkansas,Yell,Humana,HumanaChoice H5216-083 (PPO),Local PPO, $75.00 , $195.00 ,Enhanced,No,EA,H5216,083,0," $6,700 ",4 Stars,
Arkansas,Yell,Humana,HumanaChoice H5216-139 (PPO),Local PPO, $-   , $415.00 ,Enhanced,No,EA,H5216,139,0," $6,700 ",4 Stars,
Arkansas,Yell,Humana,HumanaChoice H5216-140 (PPO),Local PPO *, $-   ,,,,,H5216,140,0," $4,900 ",4 Stars,
Arkansas,Yell,Humana,HumanaChoice H5216-163 (PPO),Local PPO, $35.00 , $195.00 ,Enhanced,No,EA,H5216,163,0," $6,700 ",4 Stars,
Arkansas,Yell,Humana,Humana Value Plus H5216-165 (PPO),Local PPO, $24.80 , $415.00 ,Basic,No,BA,H5216,165,0," $6,700 ",4 Stars,
Arkansas,Yell,Health Advantage,Medi-Pak Advantage (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H9699,004,3," $6,050 ",3 Stars,
Arkansas,Yell,Humana,HumanaChoice R1532-001 (Regional PPO),Regional PPO *, $-   ,,,,,R1532,001,0," $3,900 ",3.5 Stars,
Arkansas,Yell,Humana,HumanaChoice R1532-002 (Regional PPO),Regional PPO, $109.00 , $415.00 ,Basic,No,BA,R1532,002,0," $6,700 ",3.5 Stars,
Arkansas,Yell,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice (Regional PPO),Regional PPO, $43.00 , $195.00 ,Enhanced,No,EA,R3444,012,0," $6,700 ",3.5 Stars,
California,Alameda,Kaiser Permanente,"Kaiser Permanente Senior Advantage Alam., SF, Napa (HMO)",Local HMO, $94.00 , $-   ,Enhanced,Yes,EA,H0524,032,0," $6,700 ",5 Stars,
California,Alameda,UnitedHealthcare,AARP MedicareComplete SecureHorizons Plan 1 (HMO),Local HMO, $104.00 , $350.00 ,Enhanced,No,EA,H0543,070,0," $5,900 ",4 Stars,
California,Alameda,UnitedHealthcare,UnitedHealthcare MedicareComplete Assure (HMO),Local HMO, $18.70 , $415.00 ,Basic,No,DS,H0543,183,0," $6,700 ",4 Stars,
California,Alameda,Health Net of California,Health Net Seniority Plus Green (HMO),Local HMO *, $139.00 ,,,,,H0562,045,0," $3,400 ",4 Stars,
California,Alameda,Health Net of California,Health Net Healthy Heart (HMO),Local HMO, $124.00 , $250.00 ,Enhanced,No,EA,H0562,068,0," $3,400 ",4 Stars,
California,Alameda,Health Net of California,Health Net Ruby Select (HMO),Local HMO, $69.00 , $-   ,Enhanced,No,EA,H0562,113,0," $5,200 ",4 Stars,
California,Alameda,Health Net of California,Health Net Ruby Select II (HMO),Local HMO, $59.00 , $-   ,Enhanced,No,EA,H0562,116,0," $5,900 ",4 Stars,
California,Alameda,Stanford Health Care Advantage,Stanford Health Care Advantage - Platinum (HMO),Local HMO, $99.00 , $-   ,Enhanced,Yes,EA,H2986,004,0," $4,900 ",3 Stars,
California,Alameda,Stanford Health Care Advantage,Stanford Health Care Advantage - Gold (HMO),Local HMO, $69.00 , $250.00 ,Enhanced,Yes,EA,H2986,005,0," $5,900 ",3 Stars,
California,Alameda,"HEALTH NET COMMUNITY SOLUTIONS, INC.",Health Net Seniority Plus Sapphire Premier (HMO),Local HMO, $34.80 , $285.00 ,Basic,No,BA,H3561,002,0," $6,700 ",4 Stars,
California,Alameda,"HEALTH NET COMMUNITY SOLUTIONS, INC.",Health Net Seniority Plus Sapphire Premier II (HMO),Local HMO, $34.80 , $280.00 ,Basic,No,BA,H3561,005,0," $6,700 ",4 Stars,
California,Amador,Kaiser Permanente,"Kaiser Permanente Sr Adv Enhanced Sac., Sonoma (HMO)",Local HMO, $91.00 , $-   ,Enhanced,Yes,EA,H0524,013,0," $5,400 ",5 Stars,
California,Amador,Kaiser Permanente,"Kaiser Permanente Sr Advantage Basic Sac., Sonoma (HMO)",Local HMO, $24.00 , $-   ,Enhanced,Yes,EA,H0524,051,0," $6,700 ",5 Stars,
California,Amador,UnitedHealthcare,AARP MedicareComplete SecureHorizons (HMO),Local HMO, $58.00 , $255.00 ,Enhanced,No,EA,H0543,140,0," $6,700 ",4 Stars,
California,Contra Costa,Kaiser Permanente,Kaiser Permanente Senior Advantage Contra Costa (HMO),Local HMO, $98.00 , $-   ,Enhanced,Yes,EA,H0524,033,0," $6,700 ",5 Stars,
California,Contra Costa,UnitedHealthcare,AARP MedicareComplete SecureHorizons Plan 1 (HMO),Local HMO, $104.00 , $350.00 ,Enhanced,No,EA,H0543,070,0," $5,900 ",4 Stars,
California,Contra Costa,UnitedHealthcare,AARP MedicareComplete SecureHorizons Plan 2 (HMO),Local HMO, $64.00 , $250.00 ,Enhanced,No,EA,H0543,163,0," $3,200 ",4 Stars,
California,Contra Costa,UnitedHealthcare,UnitedHealthcare MedicareComplete Assure (HMO),Local HMO, $18.70 , $415.00 ,Basic,No,DS,H0543,183,0," $6,700 ",4 Stars,
California,Contra Costa,Golden State,Golden State (HMO),Local HMO, $63.00 , $-   ,Enhanced,Yes,EA,H2241,009,0," $3,400 ",3 Stars,
California,Contra Costa,Humana,Humana Gold Plus H5619-029 (HMO),Local HMO, $79.00 , $350.00 ,Enhanced,No,EA,H5619,029,0," $5,900 ",4 Stars,
California,El Dorado,Kaiser Permanente,"Kaiser Permanente Sr Adv Enhanced Sac., Sonoma (HMO)",Local HMO, $91.00 , $-   ,Enhanced,Yes,EA,H0524,013,0," $5,400 ",5 Stars,
California,El Dorado,Kaiser Permanente,"Kaiser Permanente Sr Advantage Basic Sac., Sonoma (HMO)",Local HMO, $24.00 , $-   ,Enhanced,Yes,EA,H0524,051,0," $6,700 ",5 Stars,
California,El Dorado,UnitedHealthcare,AARP MedicareComplete SecureHorizons (HMO),Local HMO, $58.00 , $255.00 ,Enhanced,No,EA,H0543,140,0," $6,700 ",4 Stars,
California,Fresno,Blue Shield of California,Blue Shield 65 Plus (HMO),Local HMO, $20.00 , $-   ,Enhanced,No,EA,H0504,031,0," $5,500 ",4 Stars,
California,Fresno,Kaiser Permanente,Kaiser Permanente Senior Advantage Enhanced Fresno (HMO),Local HMO, $79.00 , $-   ,Enhanced,Yes,EA,H0524,038,0," $3,400 ",5 Stars,
California,Fresno,Kaiser Permanente,Kaiser Permanente Senior Advantage Basic Fresno (HMO),Local HMO, $20.00 , $-   ,Enhanced,Yes,EA,H0524,046,0," $5,900 ",5 Stars,
California,Fresno,UnitedHealthcare,AARP MedicareComplete SecureHorizons (HMO),Local HMO, $77.00 , $315.00 ,Enhanced,No,EA,H0543,035,0," $6,700 ",4 Stars,
California,Fresno,UnitedHealthcare,UnitedHealthcare MedicareComplete Assure (HMO),Local HMO, $18.70 , $415.00 ,Basic,No,DS,H0543,181,0," $6,700 ",4 Stars,
California,Fresno,Anthem Blue Cross,Anthem MediBlue Plus (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H0544,056,0," $6,700 ",4.5 Stars,
California,Fresno,Health Net of California,Health Net Healthy Heart (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H0562,090,0," $4,900 ",4 Stars,
California,Fresno,Health Net of California,Health Net Ruby Select (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H0562,112,0," $3,000 ",4 Stars,
California,Fresno,Brand New Day,Brand New Day Classic Choice Medi-Medi Plan (HMO),Local HMO, $34.80 , $415.00 ,Enhanced,No,EA,H0838,033,0," $6,700 ",3 Stars,
California,Fresno,Brand New Day,Brand New Day Classic Care II Plan (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H0838,037,0," $3,400 ",3 Stars,
California,Fresno,"HEALTH NET COMMUNITY SOLUTIONS, INC.",Health Net Seniority Plus Sapphire Premier (HMO),Local HMO, $34.80 , $285.00 ,Basic,No,BA,H3561,002,0," $6,700 ",4 Stars,
California,Fresno,"HEALTH NET COMMUNITY SOLUTIONS, INC.",Health Net Seniority Plus Sapphire Premier II (HMO),Local HMO, $34.80 , $280.00 ,Basic,No,BA,H3561,005,0," $6,700 ",4 Stars,
California,Fresno,Aetna Medicare,Aetna Medicare Choice Plan (PPO),Local PPO, $73.00 , $415.00 ,Basic,No,BA,H5521,206,0," $6,700 ",4 Stars,
California,Fresno,Humana,Humana Gold Plus H5619-012 (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H5619,012,0," $3,300 ",4 Stars,
California,Fresno,Blue Shield of California Promise Health Plan,Blue Shield Promise Coordinated Choice Plan (HMO),Local HMO, $34.80 , $415.00 ,Enhanced,Yes,EA,H5928,037,0," $6,700 ",3.5 Stars,
California,Fresno,Blue Shield of California Promise Health Plan,Blue Shield Promise AdvantageOptimum Plan (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H5928,044,0," $3,400 ",3.5 Stars,
California,Imperial,Brand New Day,Brand New Day Classic Choice Medi-Medi Plan (HMO),Local HMO, $34.80 , $415.00 ,Enhanced,No,EA,H0838,033,0," $6,700 ",3 Stars,
California,Imperial,Brand New Day,Brand New Day Classic Care II Plan (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H0838,037,0," $3,400 ",3 Stars,
California,Imperial,"HEALTH NET COMMUNITY SOLUTIONS, INC.",Health Net Seniority Plus Sapphire Premier (HMO),Local HMO, $34.80 , $200.00 ,Basic,No,BA,H3561,004,0," $6,700 ",4 Stars,
California,Imperial,"HEALTH NET COMMUNITY SOLUTIONS, INC.",Health Net Seniority Plus Sapphire Premier II (HMO),Local HMO, $34.80 , $250.00 ,Basic,No,BA,H3561,006,0," $6,700 ",4 Stars,
California,Kern,Blue Shield of California,Blue Shield 65 Plus (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H0504,038,0," $3,400 ",4 Stars,
California,Kern,Aetna Medicare,Aetna Medicare Select Plan (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H0523,031,0," $3,200 ",3.5 Stars,
California,Kern,Kaiser Permanente,Kaiser Permanente Senior Advantage Enhanced Kern (HMO),Local HMO, $29.00 , $-   ,Enhanced,Yes,EA,H0524,035,0," $4,400 ",5 Stars,
California,Kern,Kaiser Permanente,Kaiser Permanente Senior Advantage Basic Kern (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H0524,036,0," $5,900 ",5 Stars,
California,Kern,UnitedHealthcare,AARP MedicareComplete SecureHorizons (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H0543,019,0," $2,900 ",4 Stars,
California,Kern,UnitedHealthcare,AARP MedicareComplete SecureHorizons Essential (HMO),Local HMO *, $-   ,,,,,H0543,121,0," $4,900 ",4 Stars,
California,Kern,UnitedHealthcare,UnitedHealthcare MedicareComplete Assure (HMO),Local HMO, $18.50 , $415.00 ,Basic,No,DS,H0543,173,0," $6,700 ",4 Stars,
