"2016 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,,
"Data as of September 9, 2015.  Includes 2016 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.  Medicare/Medicaid plans are shown in a separate Landscape file.",,,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2016, enhanced alternative plans may offer additional cost sharing reductions in the gap on a sub-set of the formulary drugs, beyond the standard Part D benefit.  ",,,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall Star Rating,
New York,Allegany,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 1 (Regional PPO),Regional PPO,$0.00 ,$290.00 ,Basic,No,BA,R5342,001,0," $6,700 ",3.5 Stars,
New York,Allegany,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 3 (Regional PPO),Regional PPO,$39.00 ,$150.00 ,Enhanced,No,EA,R5342,005,0," $5,700 ",3.5 Stars,
New York,Allegany,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 4 (Regional PPO),Regional PPO,$69.00 ,$0.00 ,Enhanced,No,EA,R5342,006,0," $4,900 ",3.5 Stars,
New York,Allegany,Universal American Corp.,Today's Options Premier 100 (PFFS),PFFS *,$25.00 ,,,,,H2816,001,0, N/A ,4 Stars,
New York,Allegany,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$0.00 ,,,,,H2816,007,0, N/A ,4 Stars,
New York,Allegany,Universal American Corp.,Today's Options Premier Plus 150A (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,No,EA,H2816,013,0, N/A ,4 Stars,
New York,Allegany,Universal American Corp.,Today's Options Premier Plus 450B (PFFS),PFFS,$39.70 ,$0.00 ,Enhanced,No,EA,H2816,019,0, N/A ,4 Stars,
New York,Bronx,Access Medicare,Access Medicare Gold (HMO),Local HMO,$10.00 ,$0.00 ,Enhanced,No,EA,H4866,003,0," $6,700 ",2.5 Stars,
New York,Bronx,Access Medicare,Access Medicare Platinum (HMO),Local HMO,$39.70 ,$360.00 ,Basic,No,DS,H4866,002,0," $6,700 ",2.5 Stars,
New York,Bronx,Access Medicare,Access Medicare Platinum Advantage (HMO),Local HMO,$39.70 ,$360.00 ,Basic,No,DS,H4866,007,0," $6,700 ",2.5 Stars,
New York,Bronx,Aetna Medicare,Aetna Medicare Connect Plus (PPO),Local PPO,$188.00 ,$0.00 ,Enhanced,Yes,EA,H5521,052,0," $4,500 ",4.5 Stars,
New York,Bronx,Aetna Medicare,Aetna Medicare Select Plan (HMO),Local HMO,$0.00 ,$200.00 ,Enhanced,No,EA,H3312,002,0," $6,700 ",3.5 Stars,
New York,Bronx,Aetna Medicare,Aetna Medicare Value Plan (HMO),Local HMO,$69.00 ,$200.00 ,Enhanced,No,EA,H3312,061,0," $6,700 ",3.5 Stars,
New York,Bronx,Affinity Health Plan,Affinity Medicare Passport Essentials NYC (HMO),Local HMO,$0.00 ,$150.00 ,Enhanced,Yes,EA,H5991,006,0," $6,700 ",3.5 Stars,
New York,Bronx,Affinity Health Plan,Affinity Medicare Passport Select (HMO),Local HMO,$41.00 ,$0.00 ,Enhanced,Yes,EA,H5991,004,0," $5,400 ",3.5 Stars,
New York,Bronx,AgeWell New York,AgeWell New York LiveWell (HMO),Local HMO,$0.00 ,$275.00 ,Enhanced,Yes,EA,H4922,001,0," $6,700 ",Plan too new to be measured,
New York,Bronx,"AlphaCare of New York, Inc.",AlphaCare Renew (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H9122,001,0," $6,700 ",Not enough data available,
New York,Bronx,Amida Care,Amida Care True Life Plus (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H6745,001,0," $3,400 ",Not enough data available,
New York,Bronx,Centers Plan for Healthy Living,Centers Plan for Medicare Advantage Care (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H6988,001,0," $6,700 ",Not enough data available,
New York,Bronx,EASY CHOICE HEALTH PLAN OF NEW YORK,Easy Choice Rewards (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H9285,001,0," $3,400 ",2.5 Stars,
New York,Bronx,Elderplan,Elderplan Extra Help (HMO),Local HMO,$39.70 ,$360.00 ,Basic,No,DS,H3347,009,0," $6,700 ",3 Stars,
New York,Bronx,EmblemHealth Medicare HMO,EmblemHealth Essential (HMO),Local HMO,$0.00 ,$0.00 ,Basic,No,BA,H3330,032,1," $6,700 ",3 Stars,
New York,Bronx,EmblemHealth Medicare HMO,EmblemHealth VIP (HMO),Local HMO,$78.00 ,$0.00 ,Basic,No,BA,H3330,021,1," $6,700 ",3 Stars,
New York,Bronx,EmblemHealth Medicare HMO,EmblemHealth VIP High Option (HMO),Local HMO,$290.00 ,$0.00 ,Basic,No,BA,H3330,033,1," $6,700 ",3 Stars,
New York,Bronx,EmblemHealth Medicare PPO,EmblemHealth Advantage (PPO),Local PPO,$88.00 ,$0.00 ,Basic,No,BA,H5528,022,0," $6,700 ",3 Stars,
New York,Bronx,EmblemHealth Medicare PPO,EmblemHealth PPO I (PPO),Local PPO *,$50.00 ,,,,,H5528,001,0," $6,700 ",3 Stars,
New York,Bronx,Empire BlueCross BlueShield,Empire MediBlue Access (PPO),Local PPO,$70.00 ,$240.00 ,Basic,No,BA,H3342,019,0," $6,200 ",3 Stars,
New York,Bronx,Empire BlueCross BlueShield,Empire MediBlue Core (HMO),Local HMO *,$0.00 ,,,,,H3370,033,0," $6,700 ",3.5 Stars,
New York,Bronx,Empire BlueCross BlueShield,Empire MediBlue Plus (HMO),Local HMO,$0.00 ,$245.00 ,Enhanced,Yes,EA,H3370,029,1," $6,600 ",3.5 Stars,
New York,Bronx,Fidelis Care,Fidelis Medicare $0 Premium (HMO),Local HMO,$0.00 ,$0.00 ,Basic,No,BA,H3328,019,0," $6,700 ",4 Stars,
New York,Bronx,Fidelis Care,Fidelis Medicare Advantage Flex (HMO-POS),Local HMO,$39.70 ,$250.00 ,Basic,No,BA,H3328,003,0," $6,700 ",4 Stars,
New York,Bronx,Fidelis Care,Fidelis Medicare Advantage without Rx (HMO-POS),Local HMO *,$0.00 ,,,,,H3328,001,0," $6,700 ",4 Stars,
New York,Bronx,Healthfirst Medicare Plan,Healthfirst 65 Plus Plan (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H3359,001,0," $6,700 ",4 Stars,
New York,Bronx,Healthfirst Medicare Plan,Healthfirst Coordinated Benefits Plan (HMO),Local HMO *,$0.00 ,,,,,H3359,027,0," $6,700 ",4 Stars,
New York,Bronx,Healthfirst Medicare Plan,Healthfirst Increased Benefits Plan (HMO),Local HMO,$35.00 ,$360.00 ,Basic,No,DS,H3359,019,0," $6,700 ",4 Stars,
New York,Bronx,"Humana Health Company of New York, Inc.",Humana Gold Plus H3533-017 (HMO),Local HMO,$0.00 ,$360.00 ,Enhanced,Yes,EA,H3533,017,0," $6,700 ",3 Stars,
New York,Bronx,"Humana Health Company of New York, Inc.",Humana Gold Plus H3533-021 (HMO),Local HMO,$24.10 ,$360.00 ,Basic,No,BA,H3533,021,0," $6,700 ",3 Stars,
New York,Bronx,Liberty Health Advantage,Liberty Health Advantage Preferred Choice (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H3337,001,0," $5,500 ",3 Stars,
New York,Bronx,MetroPlus Health Plan,MetroPlus Platinum (HMO),Local HMO,$184.30 ,$360.00 ,Basic,No,DS,H0423,004,0," $6,700 ",3 Stars,
New York,Bronx,Touchstone Health,Touchstone Health Medicare Power (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H3327,001,0," $3,400 ",2.5 Stars,
New York,Bronx,Touchstone Health,Touchstone Health Medicare Total (HMO),Local HMO,$39.70 ,$0.00 ,Enhanced,No,EA,H3327,002,0," $3,400 ",2.5 Stars,
New York,Bronx,UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00 ,,,,,H3307,018,0," $5,200 ",3.5 Stars,
New York,Bronx,UnitedHealthcare,AARP MedicareComplete Mosaic (HMO),Local HMO,$0.00 ,$245.00 ,Enhanced,No,EA,H3307,015,0," $4,900 ",3.5 Stars,
New York,Bronx,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$29.00 ,$230.00 ,Enhanced,No,EA,H3307,002,0," $5,200 ",3.5 Stars,
New York,Bronx,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$0.00 ,$330.00 ,Basic,No,BA,H3379,001,0," $6,700 ",3.5 Stars,
New York,Bronx,UnitedHealthcare,AARP MedicareComplete Plan 3 (HMO),Local HMO,$69.00 ,$0.00 ,Enhanced,No,EA,H3307,024,0," $2,800 ",3.5 Stars,
New York,Bronx,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5342,002,0," $6,700 ",3.5 Stars,
New York,Bronx,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 1 (Regional PPO),Regional PPO,$0.00 ,$290.00 ,Basic,No,BA,R5342,001,0," $6,700 ",3.5 Stars,
New York,Bronx,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 3 (Regional PPO),Regional PPO,$39.00 ,$150.00 ,Enhanced,No,EA,R5342,005,0," $5,700 ",3.5 Stars,
New York,Bronx,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 4 (Regional PPO),Regional PPO,$69.00 ,$0.00 ,Enhanced,No,EA,R5342,006,0," $4,900 ",3.5 Stars,
New York,Bronx,VNSNY CHOICE Medicare,VNSNY CHOICE Medicare Classic (HMO),Local HMO,$39.70 ,$360.00 ,Basic,No,DS,H5549,008,0," $6,700 ",3 Stars,
New York,Bronx,VNSNY CHOICE Medicare,VNSNY CHOICE Medicare Enhanced (HMO),Local HMO,$0.00 ,$360.00 ,Enhanced,No,EA,H5549,004,0," $6,700 ",3 Stars,
New York,Bronx,VNSNY CHOICE Medicare,VNSNY CHOICE Medicare Ultra (HMO-POS),Local HMO,$96.40 ,$0.00 ,Enhanced,No,EA,H5549,009,0," $6,700 ",3 Stars,
New York,Bronx,WellCare,WellCare Choice (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H3361,106,0," $6,700 ",3 Stars,
New York,Bronx,WellCare,WellCare Rx (HMO),Local HMO,$19.00 ,$360.00 ,Basic,No,AE,H3361,130,0," $6,700 ",3 Stars,
New York,Broome,Aetna Medicare,Aetna Medicare Connect Plus (PPO),Local PPO,$188.00 ,$0.00 ,Enhanced,Yes,EA,H5521,052,0," $4,500 ",4.5 Stars,
New York,Broome,Aetna Medicare,Aetna Medicare Value Plan (HMO),Local HMO,$29.00 ,$100.00 ,Enhanced,No,EA,H3312,048,0," $6,700 ",3.5 Stars,
New York,Broome,Aetna Medicare,Aetna Medicare Value Plan (PPO),Local PPO,$0.00 ,$100.00 ,Enhanced,No,EA,H5521,077,0," $6,700 ",4.5 Stars,
New York,Broome,CDPHP Medicare Choices,CDPHP Basic RX (HMO),Local HMO,$39.50 ,$0.00 ,Enhanced,No,EA,H3388,013,0," $6,700 ",4.5 Stars,
New York,Broome,CDPHP Medicare Choices,CDPHP Choice (HMO),Local HMO *,$45.00 ,,,,,H3388,001,0," $4,000 ",4.5 Stars,
New York,Broome,CDPHP Medicare Choices,CDPHP Choice Rx (HMO),Local HMO,$113.50 ,$0.00 ,Enhanced,No,EA,H3388,002,0," $4,000 ",4.5 Stars,
New York,Broome,CDPHP Medicare Choices,CDPHP Value Rx (HMO),Local HMO,$59.50 ,$0.00 ,Enhanced,No,EA,H3388,004,0," $5,500 ",4.5 Stars,
New York,Broome,"Excellus Health Plan, Inc",Medicare BlueBasic (PPO),Local PPO *,$70.00 ,,,,,H3335,043,0," $6,000 ",4 Stars,
New York,Broome,"Excellus Health Plan, Inc",Medicare BlueClassic (PPO),Local PPO,$24.00 ,$0.00 ,Enhanced,No,EA,H3335,038,0," $6,400 ",4 Stars,
New York,Broome,"Excellus Health Plan, Inc",Medicare BlueEnhanced (PPO),Local PPO,$139.00 ,$0.00 ,Enhanced,No,EA,H3335,015,0," $5,000 ",4 Stars,
New York,Broome,"Excellus Health Plan, Inc",Medicare BlueEssential (PPO),Local PPO,$0.00 ,$360.00 ,Enhanced,No,EA,H3335,053,0," $6,700 ",4 Stars,
New York,Broome,"Excellus Health Plan, Inc",Medicare BlueSecure (PPO),Local PPO,$99.00 ,$0.00 ,Enhanced,No,EA,H3335,014,0," $6,000 ",4 Stars,
New York,Broome,Fidelis Care,Fidelis Medicare $0 Premium (HMO),Local HMO,$0.00 ,$0.00 ,Basic,No,BA,H3328,019,0," $6,700 ",4 Stars,
New York,Broome,Fidelis Care,Fidelis Medicare Advantage Flex (HMO-POS),Local HMO,$39.70 ,$250.00 ,Basic,No,BA,H3328,003,0," $6,700 ",4 Stars,
New York,Broome,Fidelis Care,Fidelis Medicare Advantage without Rx (HMO-POS),Local HMO *,$0.00 ,,,,,H3328,001,0," $6,700 ",4 Stars,
New York,Broome,"Humana Health Company of New York, Inc.",Humana Gold Plus H3533-020 (HMO),Local HMO,$0.00 ,$360.00 ,Enhanced,Yes,EA,H3533,020,0," $6,700 ",3 Stars,
New York,Broome,Humana Insurance Company of New York,Humana Gold Choice H1291-001 (PFFS),PFFS,$86.00 ,$200.00 ,Enhanced,Yes,EA,H1291,001,0, N/A ,Not enough data available,
New York,Broome,Humana Insurance Company of New York,HumanaChoice H5970-001 (PPO),Local PPO,$41.00 ,$360.00 ,Enhanced,Yes,EA,H5970,001,0," $6,700 ",3.5 Stars,
New York,Broome,Humana Insurance Company of New York,HumanaChoice H5970-004 (PPO),Local PPO,$170.00 ,$360.00 ,Enhanced,Yes,EA,H5970,004,0," $6,700 ",3.5 Stars,
New York,Broome,MVP HEALTH CARE,BasiCare with Part D (PPO),Local PPO,$29.90 ,$360.00 ,Basic,No,BA,H9615,008,0," $4,000 ",4.5 Stars,
New York,Broome,MVP HEALTH CARE,Gold PPO with Part D (PPO),Local PPO,$151.00 ,$0.00 ,Enhanced,Yes,EA,H9615,007,0," $4,000 ",4.5 Stars,
New York,Broome,MVP HEALTH CARE,GoldValue with Part D (HMO-POS),Local HMO,$98.70 ,$0.00 ,Enhanced,Yes,EA,H9859,013,0," $6,000 ",4 Stars,
New York,Broome,MVP HEALTH CARE,Preferred Gold with Part D (HMO-POS),Local HMO,$166.70 ,$0.00 ,Enhanced,Yes,EA,H9859,002,0," $4,500 ",4 Stars,
New York,Broome,MVP HEALTH CARE,Preferred Gold without Part D (HMO-POS),Local HMO *,$31.50 ,,,,,H9859,001,0," $4,500 ",4 Stars,
New York,Broome,MVP HEALTH CARE,SmartFund (MSA),MSA *,,,,,,H5613,002,0, N/A ,Plan too new to be measured,
New York,Broome,"Today's Options of New York, Inc.",Today's Options Classic (HMO),Local HMO,$39.70 ,$0.00 ,Enhanced,No,EA,H6361,001,0," $6,700 ",Plan too new to be measured,
New York,Broome,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5342,002,0," $6,700 ",3.5 Stars,
New York,Broome,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 1 (Regional PPO),Regional PPO,$0.00 ,$290.00 ,Basic,No,BA,R5342,001,0," $6,700 ",3.5 Stars,
New York,Broome,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 3 (Regional PPO),Regional PPO,$39.00 ,$150.00 ,Enhanced,No,EA,R5342,005,0," $5,700 ",3.5 Stars,
New York,Broome,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 4 (Regional PPO),Regional PPO,$69.00 ,$0.00 ,Enhanced,No,EA,R5342,006,0," $4,900 ",3.5 Stars,
New York,Broome,Universal American Corp.,Today's Options Advantage Plus 150A (PPO),Local PPO,$89.00 ,$0.00 ,Enhanced,No,EA,H2775,082,0," $3,400 ",4 Stars,
New York,Broome,Universal American Corp.,Today's Options Advantage Plus 450B (PPO),Local PPO,$39.70 ,$0.00 ,Enhanced,No,EA,H2775,088,0," $6,700 ",4 Stars,
New York,Broome,Universal American Corp.,Today's Options Premier 100 (PFFS),PFFS *,$25.00 ,,,,,H2816,001,0, N/A ,4 Stars,
New York,Broome,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$0.00 ,,,,,H2816,007,0, N/A ,4 Stars,
New York,Broome,Universal American Corp.,Today's Options Premier Plus 150A (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,No,EA,H2816,013,0, N/A ,4 Stars,
New York,Broome,Universal American Corp.,Today's Options Premier Plus 450B (PFFS),PFFS,$39.70 ,$0.00 ,Enhanced,No,EA,H2816,019,0, N/A ,4 Stars,
New York,Broome,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H3361,059,0," $6,700 ",3 Stars,
New York,Broome,WellCare,WellCare Value (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H3361,099,0," $5,000 ",3 Stars,
New York,Cattaraugus,BCBS of WNY/BS of NENY/HealthNow New York Inc.,BlueCross BlueShield Forever Blue Medicare PPO 751 (PPO),Local PPO,$191.00 ,$0.00 ,Enhanced,No,EA,H5526,004,0," $6,700 ",4.5 Stars,
New York,Cattaraugus,BCBS of WNY/BS of NENY/HealthNow New York Inc.,BlueCross BlueShield Senior Blue HMO 601 (HMO),Local HMO *,$0.00 ,,,,,H3384,022,0," $6,700 ",4 Stars,
New York,Cattaraugus,BCBS of WNY/BS of NENY/HealthNow New York Inc.,BlueCross BlueShield Senior Blue HMO 651 PartD (HMO),Local HMO,$109.00 ,$0.00 ,Enhanced,No,EA,H3384,019,0," $6,700 ",4 Stars,
New York,Cattaraugus,BCBS of WNY/BS of NENY/HealthNow New York Inc.,BlueCross BlueShield Senior Blue HMO Select (HMO),Local HMO,$39.70 ,$0.00 ,Enhanced,No,EA,H3384,058,0," $6,700 ",4 Stars,
New York,Cattaraugus,BCBS of WNY/BS of NENY/HealthNow New York Inc.,Forever Blue Medicare PPO Value (PPO),Local PPO,$99.00 ,$0.00 ,Enhanced,No,EA,H5526,016,0," $6,700 ",4.5 Stars,
New York,Cattaraugus,"Excellus Health Plan, Inc",Univera SeniorChoice Basic (HMO),Local HMO,$0.00 ,$360.00 ,Enhanced,No,EA,H3351,017,0," $6,700 ",4 Stars,
New York,Cattaraugus,"Excellus Health Plan, Inc",Univera SeniorChoice Secure (HMO-POS),Local HMO,$160.00 ,$0.00 ,Enhanced,No,EA,H3351,002,0," $5,500 ",4 Stars,
New York,Cattaraugus,"Excellus Health Plan, Inc",Univera SeniorChoice Select (HMO-POS),Local HMO *,$130.00 ,,,,,H3351,001,0," $5,500 ",4 Stars,
New York,Cattaraugus,"Excellus Health Plan, Inc",Univera SeniorChoice Value (HMO),Local HMO,$39.00 ,$0.00 ,Enhanced,No,EA,H3351,010,0," $6,700 ",4 Stars,
New York,Cattaraugus,"Excellus Health Plan, Inc",Univera SeniorChoice Value Plus (HMO),Local HMO,$76.00 ,$0.00 ,Enhanced,No,EA,H3351,012,0," $6,000 ",4 Stars,
New York,Cattaraugus,Fidelis Care,Fidelis Medicare $0 Premium (HMO),Local HMO,$0.00 ,$0.00 ,Basic,No,BA,H3328,019,0," $6,700 ",4 Stars,
New York,Cattaraugus,Fidelis Care,Fidelis Medicare Advantage Flex (HMO-POS),Local HMO,$39.70 ,$250.00 ,Basic,No,BA,H3328,003,0," $6,700 ",4 Stars,
New York,Cattaraugus,Fidelis Care,Fidelis Medicare Advantage without Rx (HMO-POS),Local HMO *,$0.00 ,,,,,H3328,001,0," $6,700 ",4 Stars,
New York,Cattaraugus,Humana Insurance Company of New York,Humana Gold Choice H1291-001 (PFFS),PFFS,$86.00 ,$200.00 ,Enhanced,Yes,EA,H1291,001,0, N/A ,Not enough data available,
New York,Cattaraugus,Humana Insurance Company of New York,HumanaChoice H5970-001 (PPO),Local PPO,$41.00 ,$360.00 ,Enhanced,Yes,EA,H5970,001,0," $6,700 ",3.5 Stars,
New York,Cattaraugus,Humana Insurance Company of New York,HumanaChoice H5970-004 (PPO),Local PPO,$170.00 ,$360.00 ,Enhanced,Yes,EA,H5970,004,0," $6,700 ",3.5 Stars,
New York,Cattaraugus,Independent Health,Independent Health Encompass 65 (HMO),Local HMO *,$0.00 ,,,,,H3362,016,0," $3,400 ",4.5 Stars,
New York,Cattaraugus,Independent Health,Independent Health Encompass 65 Basic (HMO-POS),Local HMO,$111.00 ,$0.00 ,Enhanced,Yes,EA,H3362,017,0," $6,700 ",4.5 Stars,
New York,Cattaraugus,Independent Health,Independent Health Medicare Passport Advantage (PPO),Local PPO,$125.00 ,$0.00 ,Enhanced,Yes,EA,H3344,005,0," $6,700 ",4.5 Stars,
New York,Cattaraugus,Independent Health,Independent Health's Encompass 65 Essential (HMO-POS),Local HMO,$0.00 ,$175.00 ,Enhanced,Yes,EA,H3362,026,0," $6,700 ",4.5 Stars,
New York,Cattaraugus,Independent Health,Independent Health's Encompass 65 Select (HMO-POS),Local HMO,$41.00 ,$0.00 ,Enhanced,Yes,EA,H3362,029,0," $6,700 ",4.5 Stars,
New York,Cattaraugus,MVP HEALTH CARE,SmartFund (MSA),MSA *,,,,,,H5613,001,0, N/A ,Plan too new to be measured,
New York,Cattaraugus,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5342,002,0," $6,700 ",3.5 Stars,
New York,Cattaraugus,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 1 (Regional PPO),Regional PPO,$0.00 ,$290.00 ,Basic,No,BA,R5342,001,0," $6,700 ",3.5 Stars,
New York,Cattaraugus,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 3 (Regional PPO),Regional PPO,$39.00 ,$150.00 ,Enhanced,No,EA,R5342,005,0," $5,700 ",3.5 Stars,
New York,Cattaraugus,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 4 (Regional PPO),Regional PPO,$69.00 ,$0.00 ,Enhanced,No,EA,R5342,006,0," $4,900 ",3.5 Stars,
New York,Cattaraugus,Universal American Corp.,Today's Options Premier 100 (PFFS),PFFS *,$25.00 ,,,,,H2816,002,0, N/A ,4 Stars,
New York,Cattaraugus,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$0.00 ,,,,,H2816,008,0, N/A ,4 Stars,
New York,Cattaraugus,Universal American Corp.,Today's Options Premier Plus 150A (PFFS),PFFS,$111.00 ,$0.00 ,Enhanced,No,EA,H2816,027,0, N/A ,4 Stars,
New York,Cattaraugus,Universal American Corp.,Today's Options Premier Plus 450B (PFFS),PFFS,$60.00 ,$0.00 ,Enhanced,No,EA,H2816,021,0, N/A ,4 Stars,
New York,Cayuga,Aetna Medicare,Aetna Medicare Connect Plus (PPO),Local PPO,$188.00 ,$0.00 ,Enhanced,Yes,EA,H5521,052,0," $4,500 ",4.5 Stars,
New York,Cayuga,Aetna Medicare,Aetna Medicare Value Plan (HMO),Local HMO,$29.00 ,$100.00 ,Enhanced,No,EA,H3312,048,0," $6,700 ",3.5 Stars,
New York,Cayuga,Aetna Medicare,Aetna Medicare Value Plan (PPO),Local PPO,$0.00 ,$100.00 ,Enhanced,No,EA,H5521,077,0," $6,700 ",4.5 Stars,
New York,Cayuga,"Excellus Health Plan, Inc",Medicare BlueBasic (PPO),Local PPO *,$70.00 ,,,,,H3335,043,0," $6,000 ",4 Stars,
New York,Cayuga,"Excellus Health Plan, Inc",Medicare BlueClassic (PPO),Local PPO,$24.00 ,$0.00 ,Enhanced,No,EA,H3335,038,0," $6,400 ",4 Stars,
New York,Cayuga,"Excellus Health Plan, Inc",Medicare BlueEnhanced (PPO),Local PPO,$139.00 ,$0.00 ,Enhanced,No,EA,H3335,015,0," $5,000 ",4 Stars,
New York,Cayuga,"Excellus Health Plan, Inc",Medicare BlueEssential (PPO),Local PPO,$0.00 ,$360.00 ,Enhanced,No,EA,H3335,053,0," $6,700 ",4 Stars,
New York,Cayuga,"Excellus Health Plan, Inc",Medicare BlueSecure (PPO),Local PPO,$99.00 ,$0.00 ,Enhanced,No,EA,H3335,014,0," $6,000 ",4 Stars,
New York,Cayuga,Fidelis Care,Fidelis Medicare $0 Premium (HMO),Local HMO,$0.00 ,$0.00 ,Basic,No,BA,H3328,019,0," $6,700 ",4 Stars,
New York,Cayuga,Fidelis Care,Fidelis Medicare Advantage Flex (HMO-POS),Local HMO,$39.70 ,$250.00 ,Basic,No,BA,H3328,003,0," $6,700 ",4 Stars,
New York,Cayuga,Fidelis Care,Fidelis Medicare Advantage without Rx (HMO-POS),Local HMO *,$0.00 ,,,,,H3328,001,0," $6,700 ",4 Stars,
New York,Cayuga,Humana Insurance Company of New York,Humana Gold Choice H1291-001 (PFFS),PFFS,$86.00 ,$200.00 ,Enhanced,Yes,EA,H1291,001,0, N/A ,Not enough data available,
New York,Cayuga,Humana Insurance Company of New York,HumanaChoice H5970-002 (PPO),Local PPO,$39.00 ,$360.00 ,Enhanced,Yes,EA,H5970,002,0," $6,700 ",3.5 Stars,
New York,Cayuga,Humana Insurance Company of New York,HumanaChoice H5970-004 (PPO),Local PPO,$170.00 ,$360.00 ,Enhanced,Yes,EA,H5970,004,0," $6,700 ",3.5 Stars,
New York,Cayuga,MVP HEALTH CARE,BasiCare with Part D (PPO),Local PPO,$29.90 ,$360.00 ,Basic,No,BA,H9615,008,0," $4,000 ",4.5 Stars,
New York,Cayuga,MVP HEALTH CARE,Gold PPO with Part D (PPO),Local PPO,$151.00 ,$0.00 ,Enhanced,Yes,EA,H9615,007,0," $4,000 ",4.5 Stars,
New York,Cayuga,MVP HEALTH CARE,GoldValue with Part D (HMO-POS),Local HMO,$98.70 ,$0.00 ,Enhanced,Yes,EA,H9859,013,0," $6,000 ",4 Stars,
New York,Cayuga,MVP HEALTH CARE,Preferred Gold with Part D (HMO-POS),Local HMO,$166.70 ,$0.00 ,Enhanced,Yes,EA,H9859,002,0," $4,500 ",4 Stars,
New York,Cayuga,MVP HEALTH CARE,Preferred Gold without Part D (HMO-POS),Local HMO *,$31.50 ,,,,,H9859,001,0," $4,500 ",4 Stars,
New York,Cayuga,MVP HEALTH CARE,SmartFund (MSA),MSA *,,,,,,H5613,002,0, N/A ,Plan too new to be measured,
New York,Cayuga,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5342,002,0," $6,700 ",3.5 Stars,
New York,Cayuga,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 1 (Regional PPO),Regional PPO,$0.00 ,$290.00 ,Basic,No,BA,R5342,001,0," $6,700 ",3.5 Stars,
New York,Cayuga,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 3 (Regional PPO),Regional PPO,$39.00 ,$150.00 ,Enhanced,No,EA,R5342,005,0," $5,700 ",3.5 Stars,
New York,Cayuga,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 4 (Regional PPO),Regional PPO,$69.00 ,$0.00 ,Enhanced,No,EA,R5342,006,0," $4,900 ",3.5 Stars,
