"2017 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,,
"Data as of October 17, 2016.  Includes 2017 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.  Medicare/Medicaid plans are shown in a separate Landscape file.",,,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2017, enhanced alternative plans may offer additional cost sharing reductions in the gap on a sub-set of the formulary drugs, beyond the standard Part D benefit.  ",,,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall Star Rating,
New York,Yates,Fidelis Care,Fidelis Medicare $0 Premium (HMO),Local HMO,$0.00,$0.00,Basic,No,BA,H3328,020,1," $6,700 ",4 Stars,
New York,Yates,Fidelis Care,Fidelis Medicare Advantage Flex (HMO-POS),Local HMO,$41.00,$250.00,Basic,No,BA,H3328,003,0," $6,700 ",4 Stars,
New York,Yates,Fidelis Care,Fidelis Medicare Advantage without Rx (HMO-POS),Local HMO *,$0.00,,,,,H3328,001,0," $6,700 ",4 Stars,
New York,Yates,Humana Insurance Company of New York,HumanaChoice H5970-001 (PPO),Local PPO,$39.00,$400.00,Enhanced,Yes,EA,H5970,001,0," $6,700 ",4 Stars,
New York,Yates,MVP HEALTH CARE,GoldValue with Part D (HMO-POS),Local HMO,$192.80,$0.00,Enhanced,Yes,EA,H3305,015,0," $6,700 ",4.5 Stars,
New York,Yates,MVP HEALTH CARE,Preferred Gold without Part D (HMO-POS),Local HMO *,$99.90,,,,,H3305,007,0," $5,500 ",4.5 Stars,
New York,Yates,MVP HEALTH CARE,SmartFund (MSA),MSA *,,,,,,H5613,001,0, N/A ,Not enough data available,
New York,Yates,MVP HEALTH CARE,WellSelect with Part D (PPO),Local PPO,$59.10,$400.00,Basic,No,BA,H9615,012,0," $6,700 ",4.5 Stars,
New York,Yates,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00,,,,,R5342,002,0," $6,700 ",3.5 Stars,
New York,Yates,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 1 (Regional PPO),Regional PPO,$0.00,$290.00,Basic,No,BA,R5342,001,0," $6,700 ",3.5 Stars,
New York,Yates,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 3 (Regional PPO),Regional PPO,$36.00,$150.00,Enhanced,No,EA,R5342,005,0," $5,900 ",3.5 Stars,
New York,Yates,UnitedHealthcare,UnitedHealthcare MedicareComplete Choice Plan 4 (Regional PPO),Regional PPO,$66.00,$0.00,Enhanced,No,EA,R5342,006,0," $5,400 ",3.5 Stars,
New York,Yates,Universal American Corp.,Today's Options Advantage 300 (PPO),Local PPO *,$0.00,,,,,H2775,095,0," $6,700 ",4 Stars,
New York,Yates,Universal American Corp.,Today's Options Advantage Plus 150A (PPO),Local PPO,$130.00,$0.00,Enhanced,No,EA,H2775,083,0," $3,400 ",4 Stars,
New York,Yates,Universal American Corp.,Today's Options Advantage Plus 550B (PPO),Local PPO,$37.00,$0.00,Enhanced,No,EA,H2775,089,0," $6,700 ",4 Stars,
New York,Yates,Universal American Corp.,Today's Options Premier 200 (PFFS),PFFS *,$47.00,,,,,H2816,002,0, N/A ,3.5 Stars,
New York,Yates,Universal American Corp.,Today's Options Premier 300 (PFFS),PFFS *,$0.00,,,,,H2816,008,0, N/A ,3.5 Stars,
North Carolina,Alamance,Aetna Medicare,Aetna Medicare Premier Plan (PPO),Local PPO,$0.00,$195.00,Enhanced,Yes,EA,H5521,081,0," $4,950 ",4 Stars,
North Carolina,Alamance,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$77.60,$295.00,Basic,No,BA,H3449,016,0," $6,700 ",3 Stars,
North Carolina,Alamance,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Alamance,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Alamance,HealthTeam Advantage,HealthTeam Advantage Plan I (PPO),Local PPO,$0.00,$0.00,Enhanced,Yes,EA,H9808,004,0," $3,400 ",Plan too new to be measured,
North Carolina,Alamance,HealthTeam Advantage,HealthTeam Advantage Plan II (PPO),Local PPO,$49.00,$0.00,Enhanced,Yes,EA,H9808,005,0," $3,100 ",Plan too new to be measured,
North Carolina,Alamance,Humana Insurance Company,HumanaChoice H6609-152 (PPO),Local PPO,$53.00,$400.00,Enhanced,Yes,EA,H6609,152,2," $5,900 ",3.5 Stars,
North Carolina,Alamance,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Alamance,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Alamance,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-138 (HMO),Local HMO,$0.00,$400.00,Enhanced,Yes,EA,H1036,138,0," $5,900 ",4 Stars,
North Carolina,Alamance,UnitedHealthcare,AARP MedicareComplete Choice (PPO),Local PPO,$47.00,$165.00,Enhanced,No,EA,H2228,018,0," $4,500 ",4.5 Stars,
North Carolina,Alamance,UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00,,,,,H5253,040,0," $4,900 ",4.5 Stars,
North Carolina,Alamance,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$32.00,$170.00,Enhanced,No,EA,H5253,037,0," $4,900 ",4.5 Stars,
North Carolina,Alamance,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$0.00,$170.00,Enhanced,No,EA,H5253,038,0," $6,700 ",4.5 Stars,
North Carolina,Alexander,Aetna Medicare,Aetna Medicare Premier Plan (PPO),Local PPO,$0.00,$195.00,Enhanced,Yes,EA,H5521,081,0," $4,950 ",4 Stars,
North Carolina,Alexander,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Alexander,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Alexander,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Alexander,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Alexander,Coventry Health Care,Advantra Gold (PPO),Local PPO,$44.00,$0.00,Enhanced,Yes,EA,H1608,025,0," $5,500 ",4.5 Stars,
North Carolina,Alexander,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),Local HMO,$92.00,$250.00,Enhanced,No,EA,H9190,012,0," $6,700 ",2.5 Stars,
North Carolina,Alexander,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H9190,020,0," $6,700 ",2.5 Stars,
North Carolina,Alexander,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Alexander,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Alexander,UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00,,,,,H5253,040,0," $4,900 ",4.5 Stars,
North Carolina,Alexander,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$32.00,$170.00,Enhanced,No,EA,H5253,037,0," $4,900 ",4.5 Stars,
North Carolina,Alexander,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$0.00,$170.00,Enhanced,No,EA,H5253,038,0," $6,700 ",4.5 Stars,
North Carolina,Alleghany,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Alleghany,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Alleghany,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Alleghany,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),Local HMO,$92.00,$250.00,Enhanced,No,EA,H9190,012,0," $6,700 ",2.5 Stars,
North Carolina,Alleghany,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H9190,020,0," $6,700 ",2.5 Stars,
North Carolina,Alleghany,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Alleghany,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Anson,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Anson,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Anson,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Anson,Humana Insurance Company,Humana Gold Choice H8145-063 (PFFS),PFFS,$77.00,$400.00,Enhanced,Yes,EA,H8145,063,0, N/A ,3.5 Stars,
North Carolina,Anson,Humana Insurance Company,HumanaChoice H6609-152 (PPO),Local PPO,$53.00,$400.00,Enhanced,Yes,EA,H6609,152,2," $5,900 ",3.5 Stars,
North Carolina,Anson,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Anson,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Anson,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-137 (HMO),Local HMO,$26.90,$400.00,Enhanced,Yes,EA,H1036,137,0," $6,700 ",4 Stars,
North Carolina,Ashe,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Ashe,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Ashe,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Ashe,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Ashe,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Avery,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Avery,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Avery,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Avery,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),Local HMO,$92.00,$250.00,Enhanced,No,EA,H9190,012,0," $6,700 ",2.5 Stars,
North Carolina,Avery,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H9190,020,0," $6,700 ",2.5 Stars,
North Carolina,Avery,Humana Insurance Company,Humana Gold Choice H8145-063 (PFFS),PFFS,$77.00,$400.00,Enhanced,Yes,EA,H8145,063,0, N/A ,3.5 Stars,
North Carolina,Avery,Humana Insurance Company,HumanaChoice H6609-152 (PPO),Local PPO,$53.00,$400.00,Enhanced,Yes,EA,H6609,152,2," $5,900 ",3.5 Stars,
North Carolina,Avery,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Avery,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Avery,UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00,,,,,H5253,040,0," $4,900 ",4.5 Stars,
North Carolina,Avery,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$46.00,$170.00,Enhanced,No,EA,H5253,080,0," $4,700 ",4.5 Stars,
North Carolina,Avery,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$16.00,$170.00,Enhanced,No,EA,H5253,079,0," $6,700 ",4.5 Stars,
North Carolina,Beaufort,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Beaufort,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Beaufort,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Beaufort,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Beaufort,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),Local HMO,$92.00,$250.00,Enhanced,No,EA,H9190,012,0," $6,700 ",2.5 Stars,
North Carolina,Beaufort,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H9190,020,0," $6,700 ",2.5 Stars,
North Carolina,Beaufort,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Beaufort,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Bertie,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Bertie,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Bertie,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Bertie,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Bertie,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),Local HMO,$92.00,$250.00,Enhanced,No,EA,H9190,012,0," $6,700 ",2.5 Stars,
North Carolina,Bertie,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H9190,020,0," $6,700 ",2.5 Stars,
North Carolina,Bertie,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Bertie,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Bladen,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Bladen,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Bladen,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Bladen,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Bladen,Gateway Health Medicare Assured,Gateway Health Medicare Assured Prime (HMO),Local HMO,$92.00,$250.00,Enhanced,No,EA,H9190,012,0," $6,700 ",2.5 Stars,
North Carolina,Bladen,Gateway Health Medicare Assured,Gateway Health Medicare Assured Select (HMO),Local HMO,$0.00,$200.00,Enhanced,No,EA,H9190,020,0," $6,700 ",2.5 Stars,
North Carolina,Bladen,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-026 (PPO),Local PPO,$67.00,$400.00,Enhanced,Yes,EA,H5525,026,0," $6,700 ",3.5 Stars,
North Carolina,Bladen,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Bladen,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Brunswick,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Brunswick,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Brunswick,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Brunswick,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Brunswick,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Buncombe,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Buncombe,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Buncombe,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Buncombe,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Buncombe,FirstMedicare Direct,FirstMedicare Direct Healthy State HMO Plus (HMO),Local HMO,$40.00,$0.00,Enhanced,Yes,EA,H6306,007,0," $3,400 ",4 Stars,
North Carolina,Buncombe,Humana Insurance Company,Humana Gold Choice H8145-063 (PFFS),PFFS,$77.00,$400.00,Enhanced,Yes,EA,H8145,063,0, N/A ,3.5 Stars,
North Carolina,Buncombe,Humana Insurance Company,HumanaChoice H6609-152 (PPO),Local PPO,$47.00,$400.00,Enhanced,Yes,EA,H6609,152,1," $5,900 ",3.5 Stars,
North Carolina,Buncombe,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Buncombe,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Buncombe,UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00,,,,,H5253,040,0," $4,900 ",4.5 Stars,
North Carolina,Buncombe,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$46.00,$170.00,Enhanced,No,EA,H5253,080,0," $4,700 ",4.5 Stars,
North Carolina,Buncombe,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$16.00,$170.00,Enhanced,No,EA,H5253,079,0," $6,700 ",4.5 Stars,
North Carolina,Burke,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-026 (PPO),Local PPO,$67.00,$400.00,Enhanced,Yes,EA,H5525,026,0," $6,700 ",3.5 Stars,
North Carolina,Burke,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Burke,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Burke,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-137 (HMO),Local HMO,$26.90,$400.00,Enhanced,Yes,EA,H1036,137,0," $6,700 ",4 Stars,
North Carolina,Burke,UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00,,,,,H5253,040,0," $4,900 ",4.5 Stars,
North Carolina,Burke,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$46.00,$170.00,Enhanced,No,EA,H5253,080,0," $4,700 ",4.5 Stars,
North Carolina,Burke,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$16.00,$170.00,Enhanced,No,EA,H5253,079,0," $6,700 ",4.5 Stars,
North Carolina,Burke,UnitedHealthcare,UnitedHealthcare MedicareDirect Essential (PFFS),PFFS *,$29.00,,,,,H5435,001,0, N/A ,3.5 Stars,
North Carolina,Burke,UnitedHealthcare,UnitedHealthcare MedicareDirect Rx (PFFS),PFFS,$52.00,$210.00,Basic,No,BA,H5435,024,0, N/A ,3.5 Stars,
North Carolina,Cabarrus,Aetna Medicare,Aetna Medicare Premier Plan (PPO),Local PPO,$0.00,$195.00,Enhanced,Yes,EA,H5521,081,0," $4,950 ",4 Stars,
North Carolina,Cabarrus,Aetna Medicare,Aetna Medicare Value Plan (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H3931,081,0," $4,950 ",4 Stars,
North Carolina,Cabarrus,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Cabarrus,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Cabarrus,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Cabarrus,Humana Insurance Company,HumanaChoice H6609-152 (PPO),Local PPO,$53.00,$400.00,Enhanced,Yes,EA,H6609,152,2," $5,900 ",3.5 Stars,
North Carolina,Cabarrus,Humana Insurance Company,HumanaChoice R5826-063 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,063,0," $4,900 ",3 Stars,
North Carolina,Cabarrus,Humana Insurance Company,HumanaChoice R5826-079 (Regional PPO),Regional PPO,$81.00,$325.00,Basic,No,BA,R5826,079,0," $6,700 ",3 Stars,
North Carolina,Cabarrus,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-137 (HMO),Local HMO,$26.90,$400.00,Enhanced,Yes,EA,H1036,137,0," $6,700 ",4 Stars,
North Carolina,Cabarrus,UnitedHealthcare,AARP MedicareComplete Essential (HMO),Local HMO *,$0.00,,,,,H5253,040,0," $4,900 ",4.5 Stars,
North Carolina,Cabarrus,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$32.00,$170.00,Enhanced,No,EA,H5253,037,0," $4,900 ",4.5 Stars,
North Carolina,Cabarrus,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$0.00,$170.00,Enhanced,No,EA,H5253,038,0," $6,700 ",4.5 Stars,
North Carolina,Caldwell,Aetna Medicare,Aetna Medicare Premier Plan (PPO),Local PPO,$0.00,$195.00,Enhanced,Yes,EA,H5521,081,0," $4,950 ",4 Stars,
North Carolina,Caldwell,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Enhanced (HMO),Local HMO,$75.80,$0.00,Enhanced,Yes,EA,H3449,005,0," $4,900 ",3 Stars,
North Carolina,Caldwell,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Essential (HMO),Local HMO,$34.60,$295.00,Enhanced,No,EA,H3449,023,2," $6,700 ",3 Stars,
North Carolina,Caldwell,Blue Cross and Blue Shield of North Carolina,Blue Medicare HMO Medical Only (HMO),Local HMO *,$0.00,,,,,H3449,012,0," $5,700 ",3 Stars,
North Carolina,Caldwell,Blue Cross and Blue Shield of North Carolina,Blue Medicare PPO Enhanced (PPO),Local PPO,$86.00,$0.00,Enhanced,No,EA,H3404,001,0," $5,500 ",3.5 Stars,
North Carolina,Caldwell,Coventry Health Care,Advantra Gold (PPO),Local PPO,$44.00,$0.00,Enhanced,Yes,EA,H1608,025,0," $5,500 ",4.5 Stars,
North Carolina,Caldwell,Humana Insurance Company,HumanaChoice H6609-152 (PPO),Local PPO,$53.00,$400.00,Enhanced,Yes,EA,H6609,152,2," $5,900 ",3.5 Stars,
