"2015 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,,
"Data as of September 2, 2014 (updated on November 4, 2014).  Includes 2015 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.  Medicare/Medicaid plans are shown in a separate Landscape file.",,,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2015, enhanced alternative plans may offer additional cost sharing reductions in the gap on a sub-set of the formulary drugs, beyond the standard Part D benefit.  ",,,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall Star Rating,
Florida,Hardee,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H1032,037,0," $6,700 ",3.5 stars,
Florida,Hardee,WellCare,WellCare Essential (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,133,0," $6,700 ",3.5 stars,
Florida,Hardee,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-230 (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1036,230,0," $6,700 ",4.5 stars,
Florida,Hardee,"Health First Health Plans, Inc.",Florida Hospital SunSaver Plan (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1099,016,0," $4,500 ",4 stars,
Florida,Hardee,"Health First Health Plans, Inc.",Florida Hospital Explorer Plan (HMO-POS),Local HMO,$87.00 ,$0.00 ,Enhanced,Yes,EA,H1099,017,0," $2,900 ",4 stars,
Florida,Hardee,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$101.00 ,$0.00 ,Enhanced,Yes,EA,H8145,061,0, N/A ,4 stars,
Florida,Hardee,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Hardee,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Hardee,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Hardee,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Hardee,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Hardee,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Hendry,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H1032,037,0," $6,700 ",3.5 stars,
Florida,Hendry,WellCare,WellCare Essential (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,133,0," $6,700 ",3.5 stars,
Florida,Hendry,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Hendry,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Hendry,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Hendry,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Hendry,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Hendry,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Hernando,Florida Blue HMO,BlueMedicare HMO LifeTime (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1026,040,0," $4,400 ",3.5 stars,
Florida,Hernando,Florida Blue HMO,BlueMedicare HMO MyTime (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1026,057,0," $3,500 ",3.5 stars,
Florida,Hernando,WellCare,WellCare Dividend (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,032,0," $6,700 ",3.5 stars,
Florida,Hernando,WellCare,WellCare Value (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,035,0," $6,700 ",3.5 stars,
Florida,Hernando,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H1032,037,0," $6,700 ",3.5 stars,
Florida,Hernando,WellCare,WellCare Essential (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,174,0," $6,700 ",3.5 stars,
Florida,Hernando,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-067 (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1036,067,0," $5,000 ",4.5 stars,
Florida,Hernando,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-119 (HMO),Local HMO *,$0.00 ,,,,,H1036,119,0," $3,400 ",4.5 stars,
Florida,Hernando,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-141 (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1036,141,0," $6,700 ",4.5 stars,
Florida,Hernando,"Preferred Care Partners, Inc.",Preferred Secure Option (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1045,023,0," $6,700 ",4 stars,
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00 ,$220.00 ,Basic,No,BA,H1080,004,0," $5,900 ",3 stars,
Florida,Hernando,Ultimate Health Plans,Ultimate Premier (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H2962,001,0," $3,400 ",Not enough data available,
Florida,Hernando,Ultimate Health Plans,Ultimate Premier Plus (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H2962,002,0," $3,400 ",Not enough data available,
Florida,Hernando,FLORIDA HEALTHCARE PLUS,Sunrise (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H4199,017,0," $3,400 ",2 stars,
Florida,Hernando,FLORIDA HEALTHCARE PLUS,Day Break (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H4199,018,0," $3,400 ",2 stars,
Florida,Hernando,"Freedom Health, Inc.",Freedom Savings Plan (HMO),Local HMO *,$0.00 ,,,,,H5427,052,0," $3,400 ",4 stars,
Florida,Hernando,"Freedom Health, Inc.",Freedom Medicare Plan Rx (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H5427,060,0," $3,400 ",4 stars,
Florida,Hernando,Florida Blue,BlueMedicare PPO (PPO),Local PPO,$127.10 ,$0.00 ,Enhanced,Yes,EA,H5434,002,0," $3,200 ",3.5 stars,
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete Choice (PPO),Local PPO,$29.00 ,$250.00 ,Basic,No,BA,H5532,001,0," $5,900 ",3 stars,
Florida,Hernando,"Optimum HealthCare, Inc.",Optimum Gold Rewards Plan (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H5594,001,0," $3,400 ",4.5 stars,
Florida,Hernando,"Optimum HealthCare, Inc.",Optimum Platinum Plan (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H5594,002,0," $3,400 ",4.5 stars,
Florida,Hernando,"Optimum HealthCare, Inc.",Optimum Gold Plus Plan (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H5594,032,0," $3,400 ",4.5 stars,
Florida,Hernando,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$101.00 ,$0.00 ,Enhanced,Yes,EA,H8145,061,0, N/A ,4 stars,
Florida,Hernando,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Hernando,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Hernando,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Hernando,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Hernando,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Highlands,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H1032,037,0," $6,700 ",3.5 stars,
Florida,Highlands,WellCare,WellCare Value (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,091,0," $6,700 ",3.5 stars,
Florida,Highlands,WellCare,WellCare Dividend (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,180,0," $6,700 ",3.5 stars,
Florida,Highlands,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-230 (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1036,230,0," $6,700 ",4.5 stars,
Florida,Highlands,"Health First Health Plans, Inc.",Florida Hospital SunSaver Plan (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1099,016,0," $4,500 ",4 stars,
Florida,Highlands,"Health First Health Plans, Inc.",Florida Hospital Explorer Plan (HMO-POS),Local HMO,$87.00 ,$0.00 ,Enhanced,Yes,EA,H1099,017,0," $2,900 ",4 stars,
Florida,Highlands,Florida Blue,BlueMedicare PPO (PPO),Local PPO,$127.10 ,$0.00 ,Enhanced,Yes,EA,H5434,002,0," $3,200 ",3.5 stars,
Florida,Highlands,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$101.00 ,$0.00 ,Enhanced,Yes,EA,H8145,061,0, N/A ,4 stars,
Florida,Highlands,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Highlands,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Highlands,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Highlands,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Highlands,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Highlands,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Hillsborough,Coventry Health Care,Coventry Summit Plus (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1013,029,0," $6,700 ",3.5 stars,
Florida,Hillsborough,"CarePlus Health Plans, Inc.",CareOne (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1019,014,0," $6,700 ",5 stars,
Florida,Hillsborough,"CarePlus Health Plans, Inc.",CareOne PLUS (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1019,054,0," $5,000 ",5 stars,
Florida,Hillsborough,"CarePlus Health Plans, Inc.",CareFree (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1019,060,0," $6,700 ",5 stars,
Florida,Hillsborough,Florida Blue HMO,BlueMedicare HMO LifeTime (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1026,040,0," $4,400 ",3.5 stars,
Florida,Hillsborough,Florida Blue HMO,BlueMedicare HMO MyTime (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1026,057,0," $3,500 ",3.5 stars,
Florida,Hillsborough,WellCare,WellCare Dividend (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,032,0," $6,700 ",3.5 stars,
Florida,Hillsborough,WellCare,WellCare Value (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,035,0," $6,700 ",3.5 stars,
Florida,Hillsborough,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H1032,037,0," $6,700 ",3.5 stars,
Florida,Hillsborough,WellCare,WellCare Essential (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,174,0," $6,700 ",3.5 stars,
Florida,Hillsborough,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-025 (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1036,025,0," $5,000 ",4.5 stars,
Florida,Hillsborough,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-119 (HMO),Local HMO *,$0.00 ,,,,,H1036,119,0," $3,400 ",4.5 stars,
Florida,Hillsborough,"Humana Medical Plan, Inc.",Humana Gold Plus H1036-141 (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H1036,141,0," $6,700 ",4.5 stars,
Florida,Hillsborough,"Preferred Care Partners, Inc.",Preferred Secure Option (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1045,023,0," $6,700 ",4 stars,
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00 ,$220.00 ,Basic,No,BA,H1080,004,0," $5,900 ",3 stars,
Florida,Hillsborough,FLORIDA HEALTHCARE PLUS,Sunrise (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H4199,017,0," $3,400 ",2 stars,
Florida,Hillsborough,FLORIDA HEALTHCARE PLUS,Day Break (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H4199,018,0," $3,400 ",2 stars,
Florida,Hillsborough,Aetna Medicare,Aetna Medicare Premier Plan (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H5414,024,0," $5,500 ",4 stars,
Florida,Hillsborough,Aetna Medicare,Aetna Medicare Select Plus Plan (HMO),Local HMO,$139.00 ,$0.00 ,Enhanced,Yes,EA,H5414,025,0," $3,300 ",4 stars,
Florida,Hillsborough,"Freedom Health, Inc.",Freedom Savings Plan (HMO),Local HMO *,$0.00 ,,,,,H5427,052,0," $3,400 ",4 stars,
Florida,Hillsborough,"Freedom Health, Inc.",Freedom Medicare Plan Rx (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H5427,060,0," $3,400 ",4 stars,
Florida,Hillsborough,Florida Blue,BlueMedicare PPO (PPO),Local PPO,$127.10 ,$0.00 ,Enhanced,Yes,EA,H5434,002,0," $3,200 ",3.5 stars,
Florida,Hillsborough,Aetna Medicare,Aetna Medicare Premier Plan (PPO),Local PPO,$35.00 ,$0.00 ,Enhanced,No,EA,H5521,033,0," $6,700 ",4 stars,
Florida,Hillsborough,Aetna Medicare,Aetna Medicare Select Plus Plan (PPO),Local PPO,$139.00 ,$0.00 ,Enhanced,Yes,EA,H5521,052,0," $3,300 ",4 stars,
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete Choice (PPO),Local PPO,$29.00 ,$250.00 ,Basic,No,BA,H5532,001,0," $5,900 ",3 stars,
Florida,Hillsborough,"Optimum HealthCare, Inc.",Optimum Gold Rewards Plan (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H5594,001,0," $3,400 ",4.5 stars,
Florida,Hillsborough,"Optimum HealthCare, Inc.",Optimum Platinum Plan (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H5594,002,0," $3,400 ",4.5 stars,
Florida,Hillsborough,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$101.00 ,$0.00 ,Enhanced,Yes,EA,H8145,061,0, N/A ,4 stars,
Florida,Hillsborough,Amerigroup,Amerivantage Classic + Rx (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H8991,028,0," $6,700 ",3.5 stars,
Florida,Hillsborough,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Hillsborough,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Hillsborough,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Hillsborough,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Hillsborough,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Holmes,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H1032,037,0," $6,700 ",3.5 stars,
Florida,Holmes,WellCare,WellCare Value (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,079,0," $6,700 ",3.5 stars,
Florida,Holmes,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$101.00 ,$0.00 ,Enhanced,Yes,EA,H8145,061,0, N/A ,4 stars,
Florida,Holmes,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Holmes,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Holmes,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Holmes,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Holmes,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Holmes,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Indian River,"CarePlus Health Plans, Inc.",CareOne (HMO),Local HMO,$0.00 ,$100.00 ,Enhanced,Yes,EA,H1019,043,0," $6,700 ",5 stars,
Florida,Indian River,WellCare,WellCare Choice (HMO-POS),Local HMO,$46.00 ,$0.00 ,Enhanced,No,EA,H1032,002,0," $6,700 ",3.5 stars,
Florida,Indian River,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H1032,037,0," $6,700 ",3.5 stars,
Florida,Indian River,WellCare,WellCare Essential (HMO-POS),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,133,0," $6,700 ",3.5 stars,
Florida,Indian River,WellCare,WellCare Dividend (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,179,0," $6,700 ",3.5 stars,
Florida,Indian River,UnitedHealthcare,AARP MedicareComplete (HMO),Local HMO,$0.00 ,$220.00 ,Basic,No,BA,H1080,004,0," $5,900 ",3 stars,
Florida,Indian River,"Health First Health Plans, Inc.",Health First Classic Plan (HMO-POS),Local HMO,$87.00 ,$0.00 ,Enhanced,Yes,EA,H1099,001,0," $3,750 ",4 stars,
Florida,Indian River,"Health First Health Plans, Inc.",Health First Value Plan (HMO),Local HMO,$27.00 ,$0.00 ,Enhanced,Yes,EA,H1099,006,0," $4,950 ",4 stars,
Florida,Indian River,"Health First Health Plans, Inc.",Health First Secure Plan (HMO),Local HMO *,$0.00 ,,,,,H1099,009,0," $3,400 ",4 stars,
Florida,Indian River,"Health First Health Plans, Inc.",Health First Rewards Plan (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1099,014,0," $6,650 ",4 stars,
Florida,Indian River,"Freedom Health, Inc.",Freedom Savings Plan (HMO),Local HMO *,$0.00 ,,,,,H5427,052,0," $3,400 ",4 stars,
Florida,Indian River,"Freedom Health, Inc.",Freedom Medicare Plan Rx (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H5427,060,0," $3,400 ",4 stars,
Florida,Indian River,"Freedom Health, Inc.",Freedom Platinum Plan Rx (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H5427,088,0," $3,400 ",4 stars,
Florida,Indian River,Florida Blue,BlueMedicare PPO (PPO),Local PPO,$127.10 ,$0.00 ,Enhanced,Yes,EA,H5434,002,0," $3,200 ",3.5 stars,
Florida,Indian River,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$101.00 ,$0.00 ,Enhanced,Yes,EA,H8145,061,0, N/A ,4 stars,
Florida,Indian River,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Indian River,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Indian River,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Indian River,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Indian River,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Indian River,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Jackson,Humana Insurance Company,Humana Gold Choice H8145-061 (PFFS),PFFS,$101.00 ,$0.00 ,Enhanced,Yes,EA,H8145,061,0, N/A ,4 stars,
Florida,Jackson,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Jackson,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Jackson,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Jackson,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Jackson,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Jackson,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Jefferson,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H1032,037,0," $6,700 ",3.5 stars,
Florida,Jefferson,WellCare,WellCare Value (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,079,0," $6,700 ",3.5 stars,
Florida,Jefferson,WellCare,WellCare Dividend (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H1032,180,0," $6,700 ",3.5 stars,
Florida,Jefferson,Capital Health Plan,Capital Health Plan Advantage Plus (HMO),Local HMO,$34.00 ,$0.00 ,Enhanced,No,EA,H5938,001,0," $3,400 ",4.5 stars,
Florida,Jefferson,Capital Health Plan,Capital Health Plan Preferred Advantage (HMO),Local HMO,$99.00 ,$0.00 ,Enhanced,Yes,EA,H5938,006,0," $3,400 ",4.5 stars,
Florida,Jefferson,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Jefferson,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Jefferson,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Jefferson,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
Florida,Jefferson,Humana Insurance Company,HumanaChoice R5826-018 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,018,0," $5,000 ",4 stars,
Florida,Jefferson,Humana Insurance Company,HumanaChoice R5826-074 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5826,074,0," $6,700 ",4 stars,
Florida,Lafayette,Florida Blue,BlueMedicare Regional PPO (Regional PPO),Regional PPO,$36.10 ,$100.00 ,Basic,No,BA,R3332,001,0," $6,700 ",3.5 stars,
Florida,Lafayette,UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (Regional PPO),Regional PPO,$0.00 ,$200.00 ,Basic,No,BA,R5287,001,0," $6,700 ",3.5 stars,
Florida,Lafayette,UnitedHealthcare,AARP MedicareComplete Choice Essential (Regional PPO),Regional PPO *,$0.00 ,,,,,R5287,002,0," $6,700 ",3.5 stars,
Florida,Lafayette,Humana Insurance Company,HumanaChoice R5826-005 (Regional PPO),Regional PPO,$95.00 ,$100.00 ,Enhanced,Yes,EA,R5826,005,0," $6,700 ",4 stars,
