"2019 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,,
"Data as of October 10, 2018.  Includes 2019 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer sponsored plans (800 series) are excluded. Plans under sanction are not shown.  Medicare/Medicaid plans are shown in a separate Landscape file.",,,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2019, enhanced alternative plans may offer additional cost sharing reductions in the gap on a sub-set of the formulary drugs, beyond the standard Part D benefit.  ",,,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall Star Rating,
Ohio,Hardin,Humana,HumanaChoice R5495-002 (Regional PPO),Regional PPO, $100.00 , $395.00 ,Basic,No,BA,R5495,002,0," $6,700 ",3.5 Stars,
Ohio,Hardin,Medical Mutual of Ohio,MedMutual Advantage Choice (HMO),Local HMO, $86.00 , $55.00 ,Enhanced,Yes,EA,H6723,002,2," $3,950 ",3.5 Stars,
Ohio,Hardin,Medical Mutual of Ohio,MedMutual Advantage Classic (HMO),Local HMO, $-   , $160.00 ,Enhanced,Yes,EA,H6723,001,2," $4,700 ",3.5 Stars,
Ohio,Hardin,Medical Mutual of Ohio,MedMutual Advantage Plus (HMO),Local HMO, $119.00 , $55.00 ,Enhanced,Yes,EA,H6723,003,2," $3,400 ",3.5 Stars,
Ohio,Hardin,Medical Mutual of Ohio,MedMutual Advantage Preferred (PPO),Local PPO, $136.00 , $55.00 ,Enhanced,Yes,EA,H4497,002,2," $5,700 ",3.5 Stars,
Ohio,Hardin,Medical Mutual of Ohio,MedMutual Advantage Premium (PPO),Local PPO, $184.00 , $55.00 ,Enhanced,Yes,EA,H4497,003,2," $3,400 ",3.5 Stars,
Ohio,Hardin,Medical Mutual of Ohio,MedMutual Advantage Select (PPO),Local PPO, $98.00 , $160.00 ,Enhanced,Yes,EA,H4497,001,2," $6,500 ",3.5 Stars,
Ohio,Hardin,Paramount Elite,Paramount Elite - Enhanced Medical and Drug (HMO),Local HMO, $68.00 , $-   ,Enhanced,No,EA,H3653,004,0," $3,400 ",4 Stars,
Ohio,Hardin,Paramount Elite,Paramount Elite - Enhanced Medical Only (HMO),Local HMO *, $40.00 ,,,,,H3653,018,0," $3,400 ",4 Stars,
Ohio,Hardin,Paramount Elite,Paramount Elite - Prime Medical and Drug (HMO),Local HMO, $28.00 , $-   ,Enhanced,No,EA,H3653,022,0," $4,400 ",4 Stars,
Ohio,Hardin,Paramount Elite,Paramount Elite - Standard Medical and Drug (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H3653,015,0," $4,900 ",4 Stars,
Ohio,Harrison,Aetna Medicare,Aetna Medicare Choice Plan (PPO),Local PPO, $98.00 , $-   ,Enhanced,Yes,EA,H5521,134,0," $4,100 ",4 Stars,
Ohio,Harrison,Aetna Medicare,Aetna Medicare OH Connect Gold (Regional PPO),Regional PPO, $204.00 , $-   ,Enhanced,Yes,EA,R6694,003,0," $3,500 ",4 Stars,
Ohio,Harrison,Aetna Medicare,Aetna Medicare OH Connect Gold 2 (Regional PPO),Regional PPO, $190.00 , $350.00 ,Basic,No,BA,R6694,005,0," $3,500 ",4 Stars,
Ohio,Harrison,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),Regional PPO, $70.00 , $200.00 ,Enhanced,Yes,EA,R5941,014,0," $6,000 ",3 Stars,
Ohio,Harrison,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Core (Regional PPO),Regional PPO *, $15.00 ,,,,,R5941,013,0," $5,400 ",3 Stars,
Ohio,Harrison,Anthem Blue Cross and Blue Shield,Anthem MediBlue Extra (HMO),Local HMO, $32.90 , $415.00 ,Enhanced,Yes,EA,H3655,041,0," $6,700 ",3.5 Stars,
Ohio,Harrison,Anthem Blue Cross and Blue Shield,Anthem MediBlue Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H3655,040,0," $4,900 ",3.5 Stars,
Ohio,Harrison,Coventry Health Care,Advantra Silver (PPO),Local PPO, $-   , $95.00 ,Enhanced,Yes,EA,H1608,029,0," $3,600 ",3.5 Stars,
Ohio,Harrison,Humana,Humana Value Plus H5525-041 (PPO),Local PPO, $29.20 , $260.00 ,Enhanced,No,EA,H5525,041,0," $6,700 ",4 Stars,
Ohio,Harrison,Humana,HumanaChoice H5216-051 (PPO),Local PPO, $43.00 , $175.00 ,Enhanced,No,EA,H5216,051,0," $5,900 ",4 Stars,
Ohio,Harrison,Humana,HumanaChoice H5216-106 (PPO),Local PPO, $15.00 , $125.00 ,Enhanced,No,EA,H5216,106,0," $3,400 ",4 Stars,
Ohio,Harrison,Humana,HumanaChoice H5525-030 (PPO),Local PPO, $155.00 , $100.00 ,Enhanced,No,EA,H5525,030,0," $3,400 ",4 Stars,
Ohio,Harrison,Humana,HumanaChoice H5525-042 (PPO),Local PPO, $-   , $250.00 ,Enhanced,No,EA,H5525,042,0," $6,700 ",4 Stars,
Ohio,Harrison,Humana,HumanaChoice R5495-001 (Regional PPO),Regional PPO *, $-   ,,,,,R5495,001,0," $6,700 ",3.5 Stars,
Ohio,Harrison,Humana,HumanaChoice R5495-002 (Regional PPO),Regional PPO, $100.00 , $395.00 ,Basic,No,BA,R5495,002,0," $6,700 ",3.5 Stars,
Ohio,Harrison,Medical Mutual of Ohio,MedMutual Advantage Choice (HMO),Local HMO, $86.00 , $55.00 ,Enhanced,Yes,EA,H6723,002,2," $3,950 ",3.5 Stars,
Ohio,Harrison,Medical Mutual of Ohio,MedMutual Advantage Classic (HMO),Local HMO, $-   , $160.00 ,Enhanced,Yes,EA,H6723,001,2," $4,700 ",3.5 Stars,
Ohio,Harrison,Medical Mutual of Ohio,MedMutual Advantage Plus (HMO),Local HMO, $119.00 , $55.00 ,Enhanced,Yes,EA,H6723,003,2," $3,400 ",3.5 Stars,
Ohio,Harrison,Medical Mutual of Ohio,MedMutual Advantage Preferred (PPO),Local PPO, $136.00 , $55.00 ,Enhanced,Yes,EA,H4497,002,2," $5,700 ",3.5 Stars,
Ohio,Harrison,Medical Mutual of Ohio,MedMutual Advantage Premium (PPO),Local PPO, $184.00 , $55.00 ,Enhanced,Yes,EA,H4497,003,2," $3,400 ",3.5 Stars,
Ohio,Harrison,Medical Mutual of Ohio,MedMutual Advantage Select (PPO),Local PPO, $98.00 , $160.00 ,Enhanced,Yes,EA,H4497,001,2," $6,500 ",3.5 Stars,
Ohio,Harrison,PrimeTime Health Plan,PrimeTime Health Plan Aultimate (HMO-POS),Local HMO, $-   , $200.00 ,Enhanced,No,EA,H3664,021,0," $4,900 ",4.5 Stars,
Ohio,Harrison,PrimeTime Health Plan,PrimeTime Health Plan Basic - MA Only (HMO-POS),Local HMO *, $-   ,,,,,H3664,014,0," $3,400 ",4.5 Stars,
Ohio,Harrison,PrimeTime Health Plan,PrimeTime Health Plan Classic (HMO-POS),Local HMO, $39.00 , $150.00 ,Enhanced,No,EA,H3664,020,0," $4,200 ",4.5 Stars,
Ohio,Harrison,PrimeTime Health Plan,PrimeTime Health Plan Plus (HMO-POS),Local HMO, $89.00 , $100.00 ,Enhanced,No,EA,H3664,017,0," $3,600 ",4.5 Stars,
Ohio,Harrison,The Health Plan,"The Health Plan SecureCare - Option I, MA Only (HMO)",Local HMO *, $-   ,,,,,H3672,021,0," $6,700 ",3.5 Stars,
Ohio,Harrison,The Health Plan,The Health Plan SecureCare - Option II (HMO),Local HMO, $90.00 , $100.00 ,Enhanced,No,EA,H3672,020,0," $6,700 ",3.5 Stars,
Ohio,Harrison,The Health Plan,The Health Plan SecureChoice - Option II (PPO),Local PPO, $110.00 , $100.00 ,Enhanced,No,EA,H8604,011,0," $6,700 ",3 Stars,
Ohio,Harrison,UPMC for Life,UPMC for Life (HMO),Local HMO *, $-   ,,,,,H3907,002,0," $3,400 ",4 Stars,
Ohio,Harrison,UPMC for Life,UPMC for Life HMO Deductible with Rx (HMO),Local HMO, $22.00 , $-   ,Enhanced,No,EA,H3907,037,0," $4,000 ",4 Stars,
Ohio,Harrison,UPMC for Life,UPMC for Life HMO Rx (HMO),Local HMO, $81.00 , $-   ,Enhanced,No,EA,H3907,029,0," $3,400 ",4 Stars,
Ohio,Harrison,UPMC for Life,UPMC for Life HMO Rx Enhanced (HMO),Local HMO, $290.00 , $-   ,Enhanced,No,EA,H3907,006,0," $3,400 ",4 Stars,
Ohio,Henry,Aetna Medicare,Aetna Medicare OH Connect Gold (Regional PPO),Regional PPO, $204.00 , $-   ,Enhanced,Yes,EA,R6694,003,0," $3,500 ",4 Stars,
Ohio,Henry,Aetna Medicare,Aetna Medicare OH Connect Gold 2 (Regional PPO),Regional PPO, $190.00 , $350.00 ,Basic,No,BA,R6694,005,0," $3,500 ",4 Stars,
Ohio,Henry,Aetna Medicare,Aetna Medicare Value Plan (HMO),Local HMO, $-   , $95.00 ,Enhanced,Yes,EA,H3931,132,0," $4,500 ",3.5 Stars,
Ohio,Henry,Aetna Medicare,Aetna Medicare Value Plan (PPO),Local PPO, $-   , $95.00 ,Enhanced,Yes,EA,H5521,088,0," $4,900 ",4 Stars,
Ohio,Henry,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),Regional PPO, $70.00 , $200.00 ,Enhanced,Yes,EA,R5941,014,0," $6,000 ",3 Stars,
Ohio,Henry,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Core (Regional PPO),Regional PPO *, $15.00 ,,,,,R5941,013,0," $5,400 ",3 Stars,
Ohio,Henry,Anthem Blue Cross and Blue Shield,Anthem MediBlue Extra (HMO),Local HMO, $32.90 , $415.00 ,Enhanced,Yes,EA,H3655,041,0," $6,700 ",3.5 Stars,
Ohio,Henry,Anthem Blue Cross and Blue Shield,Anthem MediBlue Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H3655,040,0," $4,900 ",3.5 Stars,
Ohio,Henry,Bright Health,Bright Advantage (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H1142,001,0," $4,250 ",Plan too new to be measured,
Ohio,Henry,Bright Health,Bright Advantage Flex (PPO),Local PPO, $-   , $-   ,Enhanced,No,EA,H9878,001,0," $4,600 ",Plan too new to be measured,
Ohio,Henry,Bright Health,Bright Advantage Flex Plus (PPO),Local PPO, $56.00 , $-   ,Enhanced,No,EA,H9878,002,0," $3,800 ",Plan too new to be measured,
Ohio,Henry,Bright Health,Bright Advantage Plus (HMO),Local HMO, $33.00 , $-   ,Enhanced,No,EA,H1142,002,0," $3,800 ",Plan too new to be measured,
Ohio,Henry,Humana,Humana Value Plus H5525-041 (PPO),Local PPO, $29.20 , $260.00 ,Enhanced,No,EA,H5525,041,0," $6,700 ",4 Stars,
Ohio,Henry,Humana,HumanaChoice H5216-050 (PPO),Local PPO, $79.00 , $100.00 ,Enhanced,No,EA,H5216,050,0," $4,500 ",4 Stars,
Ohio,Henry,Humana,HumanaChoice H5216-108 (PPO),Local PPO, $19.00 , $150.00 ,Enhanced,No,EA,H5216,108,0," $5,500 ",4 Stars,
Ohio,Henry,Humana,HumanaChoice H5525-030 (PPO),Local PPO, $155.00 , $100.00 ,Enhanced,No,EA,H5525,030,0," $3,400 ",4 Stars,
Ohio,Henry,Humana,HumanaChoice H5525-042 (PPO),Local PPO, $-   , $250.00 ,Enhanced,No,EA,H5525,042,0," $6,700 ",4 Stars,
Ohio,Henry,Humana,HumanaChoice R5495-001 (Regional PPO),Regional PPO *, $-   ,,,,,R5495,001,0," $6,700 ",3.5 Stars,
Ohio,Henry,Humana,HumanaChoice R5495-002 (Regional PPO),Regional PPO, $100.00 , $395.00 ,Basic,No,BA,R5495,002,0," $6,700 ",3.5 Stars,
Ohio,Henry,Medical Mutual of Ohio,MedMutual Advantage Choice (HMO),Local HMO, $86.00 , $55.00 ,Enhanced,Yes,EA,H6723,002,2," $3,950 ",3.5 Stars,
Ohio,Henry,Medical Mutual of Ohio,MedMutual Advantage Classic (HMO),Local HMO, $-   , $160.00 ,Enhanced,Yes,EA,H6723,001,2," $4,700 ",3.5 Stars,
Ohio,Henry,Medical Mutual of Ohio,MedMutual Advantage Plus (HMO),Local HMO, $119.00 , $55.00 ,Enhanced,Yes,EA,H6723,003,2," $3,400 ",3.5 Stars,
Ohio,Henry,Medical Mutual of Ohio,MedMutual Advantage Preferred (PPO),Local PPO, $136.00 , $55.00 ,Enhanced,Yes,EA,H4497,002,2," $5,700 ",3.5 Stars,
Ohio,Henry,Medical Mutual of Ohio,MedMutual Advantage Premium (PPO),Local PPO, $184.00 , $55.00 ,Enhanced,Yes,EA,H4497,003,2," $3,400 ",3.5 Stars,
Ohio,Henry,Medical Mutual of Ohio,MedMutual Advantage Select (PPO),Local PPO, $98.00 , $160.00 ,Enhanced,Yes,EA,H4497,001,2," $6,500 ",3.5 Stars,
Ohio,Henry,MeridianCare,MeridianCare Essential (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H5475,011,0," $4,400 ",3 Stars,
Ohio,Henry,Paramount Elite,Paramount Elite - Enhanced Medical and Drug (HMO),Local HMO, $68.00 , $-   ,Enhanced,No,EA,H3653,004,0," $3,400 ",4 Stars,
Ohio,Henry,Paramount Elite,Paramount Elite - Enhanced Medical Only (HMO),Local HMO *, $40.00 ,,,,,H3653,018,0," $3,400 ",4 Stars,
Ohio,Henry,Paramount Elite,Paramount Elite - Prime Medical and Drug (HMO),Local HMO, $28.00 , $-   ,Enhanced,No,EA,H3653,022,0," $4,400 ",4 Stars,
Ohio,Henry,Paramount Elite,Paramount Elite - Standard Medical and Drug (HMO),Local HMO, $-   , $-   ,Enhanced,No,EA,H3653,015,0," $4,900 ",4 Stars,
Ohio,Henry,SummaCare Medicare Advantage Plans,SummaCare Medicare Sapphire (HMO-POS),Local HMO, $105.00 , $-   ,Enhanced,Yes,EA,H3660,048,0," $3,600 ",4.5 Stars,
Ohio,Highland,Aetna Medicare,Aetna Medicare OH Connect Gold (Regional PPO),Regional PPO, $204.00 , $-   ,Enhanced,Yes,EA,R6694,003,0," $3,500 ",4 Stars,
Ohio,Highland,Aetna Medicare,Aetna Medicare OH Connect Gold 2 (Regional PPO),Regional PPO, $190.00 , $350.00 ,Basic,No,BA,R6694,005,0," $3,500 ",4 Stars,
Ohio,Highland,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),Local PPO, $56.00 , $50.00 ,Enhanced,Yes,EA,H4036,010,1," $6,400 ",4 Stars,
Ohio,Highland,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),Regional PPO, $70.00 , $200.00 ,Enhanced,Yes,EA,R5941,014,0," $6,000 ",3 Stars,
Ohio,Highland,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Core (Regional PPO),Regional PPO *, $15.00 ,,,,,R5941,013,0," $5,400 ",3 Stars,
Ohio,Highland,Anthem Blue Cross and Blue Shield,Anthem MediBlue Essential (HMO),Local HMO, $-   , $60.00 ,Enhanced,Yes,EA,H3655,032,0," $4,900 ",3.5 Stars,
Ohio,Highland,Anthem Blue Cross and Blue Shield,Anthem MediBlue Extra (HMO),Local HMO, $32.90 , $415.00 ,Enhanced,Yes,EA,H3655,041,0," $6,700 ",3.5 Stars,
Ohio,Highland,Anthem Blue Cross and Blue Shield,Anthem MediBlue Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H3655,040,0," $4,900 ",3.5 Stars,
Ohio,Highland,Humana,Humana Value Plus H5525-041 (PPO),Local PPO, $29.20 , $260.00 ,Enhanced,No,EA,H5525,041,0," $6,700 ",4 Stars,
Ohio,Highland,Humana,HumanaChoice H5216-023 (PPO),Local PPO, $57.00 , $175.00 ,Enhanced,No,EA,H5216,023,0," $6,700 ",4 Stars,
Ohio,Highland,Humana,HumanaChoice H5216-109 (PPO),Local PPO, $19.00 , $150.00 ,Enhanced,No,EA,H5216,109,0," $5,500 ",4 Stars,
Ohio,Highland,Humana,HumanaChoice H5525-030 (PPO),Local PPO, $155.00 , $100.00 ,Enhanced,No,EA,H5525,030,0," $3,400 ",4 Stars,
Ohio,Highland,Humana,HumanaChoice H5525-042 (PPO),Local PPO, $-   , $250.00 ,Enhanced,No,EA,H5525,042,0," $6,700 ",4 Stars,
Ohio,Highland,Humana,HumanaChoice R5495-001 (Regional PPO),Regional PPO *, $-   ,,,,,R5495,001,0," $6,700 ",3.5 Stars,
Ohio,Highland,Humana,HumanaChoice R5495-002 (Regional PPO),Regional PPO, $100.00 , $395.00 ,Basic,No,BA,R5495,002,0," $6,700 ",3.5 Stars,
Ohio,Highland,Medical Mutual of Ohio,MedMutual Advantage Choice (HMO),Local HMO, $86.00 , $55.00 ,Enhanced,Yes,EA,H6723,002,2," $3,950 ",3.5 Stars,
Ohio,Highland,Medical Mutual of Ohio,MedMutual Advantage Classic (HMO),Local HMO, $-   , $160.00 ,Enhanced,Yes,EA,H6723,001,2," $4,700 ",3.5 Stars,
Ohio,Highland,Medical Mutual of Ohio,MedMutual Advantage Plus (HMO),Local HMO, $119.00 , $55.00 ,Enhanced,Yes,EA,H6723,003,2," $3,400 ",3.5 Stars,
Ohio,Highland,Medical Mutual of Ohio,MedMutual Advantage Preferred (PPO),Local PPO, $136.00 , $55.00 ,Enhanced,Yes,EA,H4497,002,2," $5,700 ",3.5 Stars,
Ohio,Highland,Medical Mutual of Ohio,MedMutual Advantage Premium (PPO),Local PPO, $184.00 , $55.00 ,Enhanced,Yes,EA,H4497,003,2," $3,400 ",3.5 Stars,
Ohio,Highland,Medical Mutual of Ohio,MedMutual Advantage Select (PPO),Local PPO, $98.00 , $160.00 ,Enhanced,Yes,EA,H4497,001,2," $6,500 ",3.5 Stars,
Ohio,Highland,MediGold,MediGold Classic Preferred (HMO),Local HMO, $120.00 , $-   ,Enhanced,Yes,EA,H3668,018,3," $3,900 ",4 Stars,
Ohio,Highland,MediGold,MediGold Essential Care (HMO),Local HMO, $29.00 , $150.00 ,Enhanced,Yes,EA,H3668,019,3," $5,900 ",4 Stars,
Ohio,Highland,MediGold,MediGold Medical Only (HMO),Local HMO *, $60.00 ,,,,,H3668,013,0," $3,900 ",4 Stars,
Ohio,Hocking,Aetna Medicare,Aetna Medicare OH Connect Gold (Regional PPO),Regional PPO, $204.00 , $-   ,Enhanced,Yes,EA,R6694,003,0," $3,500 ",4 Stars,
Ohio,Hocking,Aetna Medicare,Aetna Medicare OH Connect Gold 2 (Regional PPO),Regional PPO, $190.00 , $350.00 ,Basic,No,BA,R6694,005,0," $3,500 ",4 Stars,
Ohio,Hocking,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),Regional PPO, $70.00 , $200.00 ,Enhanced,Yes,EA,R5941,014,0," $6,000 ",3 Stars,
Ohio,Hocking,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Core (Regional PPO),Regional PPO *, $15.00 ,,,,,R5941,013,0," $5,400 ",3 Stars,
Ohio,Hocking,Anthem Blue Cross and Blue Shield,Anthem MediBlue Extra (HMO),Local HMO, $32.90 , $415.00 ,Enhanced,Yes,EA,H3655,041,0," $6,700 ",3.5 Stars,
Ohio,Hocking,Anthem Blue Cross and Blue Shield,Anthem MediBlue Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H3655,040,0," $4,900 ",3.5 Stars,
Ohio,Hocking,Humana,Humana Value Plus H5525-041 (PPO),Local PPO, $29.20 , $260.00 ,Enhanced,No,EA,H5525,041,0," $6,700 ",4 Stars,
Ohio,Hocking,Humana,HumanaChoice H5216-045 (PPO),Local PPO, $65.00 , $100.00 ,Enhanced,No,EA,H5216,045,0," $4,900 ",4 Stars,
Ohio,Hocking,Humana,HumanaChoice H5216-110 (PPO),Local PPO, $19.00 , $150.00 ,Enhanced,No,EA,H5216,110,0," $5,500 ",4 Stars,
Ohio,Hocking,Humana,HumanaChoice H5525-030 (PPO),Local PPO, $155.00 , $100.00 ,Enhanced,No,EA,H5525,030,0," $3,400 ",4 Stars,
Ohio,Hocking,Humana,HumanaChoice H5525-042 (PPO),Local PPO, $-   , $250.00 ,Enhanced,No,EA,H5525,042,0," $6,700 ",4 Stars,
Ohio,Hocking,Humana,HumanaChoice R5495-001 (Regional PPO),Regional PPO *, $-   ,,,,,R5495,001,0," $6,700 ",3.5 Stars,
Ohio,Hocking,Humana,HumanaChoice R5495-002 (Regional PPO),Regional PPO, $100.00 , $395.00 ,Basic,No,BA,R5495,002,0," $6,700 ",3.5 Stars,
Ohio,Hocking,Medical Mutual of Ohio,MedMutual Advantage Choice (HMO),Local HMO, $38.00 , $55.00 ,Enhanced,Yes,EA,H6723,002,1," $3,950 ",3.5 Stars,
Ohio,Hocking,Medical Mutual of Ohio,MedMutual Advantage Classic (HMO),Local HMO, $-   , $160.00 ,Enhanced,Yes,EA,H6723,001,1," $4,300 ",3.5 Stars,
Ohio,Hocking,Medical Mutual of Ohio,MedMutual Advantage Plus (HMO),Local HMO, $99.00 , $55.00 ,Enhanced,Yes,EA,H6723,003,1," $3,400 ",3.5 Stars,
Ohio,Hocking,Medical Mutual of Ohio,MedMutual Advantage Preferred (PPO),Local PPO, $74.00 , $55.00 ,Enhanced,Yes,EA,H4497,002,1," $5,700 ",3.5 Stars,
Ohio,Hocking,Medical Mutual of Ohio,MedMutual Advantage Premium (PPO),Local PPO, $119.00 , $55.00 ,Enhanced,Yes,EA,H4497,003,1," $3,400 ",3.5 Stars,
Ohio,Hocking,Medical Mutual of Ohio,MedMutual Advantage Select (PPO),Local PPO, $38.00 , $160.00 ,Enhanced,Yes,EA,H4497,001,1," $6,500 ",3.5 Stars,
Ohio,Hocking,The Health Plan,"The Health Plan SecureCare - Option I, MA Only (HMO)",Local HMO *, $-   ,,,,,H3672,014,0," $3,900 ",3.5 Stars,
Ohio,Hocking,The Health Plan,The Health Plan SecureCare - Option II (HMO),Local HMO, $46.00 , $100.00 ,Enhanced,No,EA,H3672,013,0," $3,900 ",3.5 Stars,
Ohio,Hocking,The Health Plan,The Health Plan SecureCare - Option IV (HMO),Local HMO, $-   , $200.00 ,Enhanced,No,EA,H3672,018,0," $4,200 ",3.5 Stars,
Ohio,Hocking,The Health Plan,The Health Plan SecureChoice - Option II (PPO),Local PPO, $66.00 , $100.00 ,Enhanced,No,EA,H8604,010,0," $6,700 ",3 Stars,
Ohio,Holmes,Aetna Medicare,Aetna Medicare OH Connect Gold (Regional PPO),Regional PPO, $204.00 , $-   ,Enhanced,Yes,EA,R6694,003,0," $3,500 ",4 Stars,
Ohio,Holmes,Aetna Medicare,Aetna Medicare OH Connect Gold 2 (Regional PPO),Regional PPO, $190.00 , $350.00 ,Basic,No,BA,R6694,005,0," $3,500 ",4 Stars,
Ohio,Holmes,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access (PPO),Local PPO, $56.00 , $50.00 ,Enhanced,Yes,EA,H4036,010,1," $6,400 ",4 Stars,
Ohio,Holmes,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Basic (Regional PPO),Regional PPO, $70.00 , $200.00 ,Enhanced,Yes,EA,R5941,014,0," $6,000 ",3 Stars,
Ohio,Holmes,Anthem Blue Cross and Blue Shield,Anthem MediBlue Access Core (Regional PPO),Regional PPO *, $15.00 ,,,,,R5941,013,0," $5,400 ",3 Stars,
Ohio,Holmes,Anthem Blue Cross and Blue Shield,Anthem MediBlue Extra (HMO),Local HMO, $32.90 , $415.00 ,Enhanced,Yes,EA,H3655,041,0," $6,700 ",3.5 Stars,
Ohio,Holmes,Anthem Blue Cross and Blue Shield,Anthem MediBlue Preferred (HMO),Local HMO, $-   , $-   ,Enhanced,Yes,EA,H3655,040,0," $4,900 ",3.5 Stars,
Ohio,Holmes,Humana,Humana Gold Choice H8145-032 (PFFS),PFFS, $103.00 , $225.00 ,Enhanced,No,EA,H8145,032,0, $-   ,3.5 Stars,
Ohio,Holmes,Humana,Humana Value Plus H5525-041 (PPO),Local PPO, $29.20 , $260.00 ,Enhanced,No,EA,H5525,041,0," $6,700 ",4 Stars,
Ohio,Holmes,Humana,HumanaChoice H5216-051 (PPO),Local PPO, $43.00 , $175.00 ,Enhanced,No,EA,H5216,051,0," $5,900 ",4 Stars,
Ohio,Holmes,Humana,HumanaChoice H5216-106 (PPO),Local PPO, $15.00 , $125.00 ,Enhanced,No,EA,H5216,106,0," $3,400 ",4 Stars,
Ohio,Holmes,Humana,HumanaChoice H5525-030 (PPO),Local PPO, $155.00 , $100.00 ,Enhanced,No,EA,H5525,030,0," $3,400 ",4 Stars,
Ohio,Holmes,Humana,HumanaChoice H5525-042 (PPO),Local PPO, $-   , $250.00 ,Enhanced,No,EA,H5525,042,0," $6,700 ",4 Stars,
Ohio,Holmes,Humana,HumanaChoice R5495-001 (Regional PPO),Regional PPO *, $-   ,,,,,R5495,001,0," $6,700 ",3.5 Stars,
Ohio,Holmes,Humana,HumanaChoice R5495-002 (Regional PPO),Regional PPO, $100.00 , $395.00 ,Basic,No,BA,R5495,002,0," $6,700 ",3.5 Stars,
Ohio,Holmes,Medical Mutual of Ohio,MedMutual Advantage Choice (HMO),Local HMO, $38.00 , $55.00 ,Enhanced,Yes,EA,H6723,002,1," $3,950 ",3.5 Stars,
Ohio,Holmes,Medical Mutual of Ohio,MedMutual Advantage Classic (HMO),Local HMO, $-   , $160.00 ,Enhanced,Yes,EA,H6723,001,1," $4,300 ",3.5 Stars,
Ohio,Holmes,Medical Mutual of Ohio,MedMutual Advantage Plus (HMO),Local HMO, $99.00 , $55.00 ,Enhanced,Yes,EA,H6723,003,1," $3,400 ",3.5 Stars,
Ohio,Holmes,Medical Mutual of Ohio,MedMutual Advantage Preferred (PPO),Local PPO, $74.00 , $55.00 ,Enhanced,Yes,EA,H4497,002,1," $5,700 ",3.5 Stars,
Ohio,Holmes,Medical Mutual of Ohio,MedMutual Advantage Premium (PPO),Local PPO, $119.00 , $55.00 ,Enhanced,Yes,EA,H4497,003,1," $3,400 ",3.5 Stars,
Ohio,Holmes,Medical Mutual of Ohio,MedMutual Advantage Select (PPO),Local PPO, $38.00 , $160.00 ,Enhanced,Yes,EA,H4497,001,1," $6,500 ",3.5 Stars,
Ohio,Holmes,PrimeTime Health Plan,PrimeTime Health Plan Aultimate (HMO-POS),Local HMO, $-   , $200.00 ,Enhanced,No,EA,H3664,021,0," $4,900 ",4.5 Stars,
Ohio,Holmes,PrimeTime Health Plan,PrimeTime Health Plan Basic - MA Only (HMO-POS),Local HMO *, $-   ,,,,,H3664,014,0," $3,400 ",4.5 Stars,
Ohio,Holmes,PrimeTime Health Plan,PrimeTime Health Plan Classic (HMO-POS),Local HMO, $39.00 , $150.00 ,Enhanced,No,EA,H3664,020,0," $4,200 ",4.5 Stars,
Ohio,Holmes,PrimeTime Health Plan,PrimeTime Health Plan Plus (HMO-POS),Local HMO, $89.00 , $100.00 ,Enhanced,No,EA,H3664,017,0," $3,600 ",4.5 Stars,
Ohio,Holmes,SummaCare Medicare Advantage Plans,SummaCare Medicare Ruby (HMO),Local HMO, $43.00 , $-   ,Enhanced,Yes,EA,H3660,044,0," $3,600 ",4.5 Stars,
Ohio,Holmes,SummaCare Medicare Advantage Plans,SummaCare Medicare Sapphire (HMO-POS),Local HMO, $76.00 , $-   ,Enhanced,Yes,EA,H3660,029,0," $3,600 ",4.5 Stars,
