"2016 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,,
"Data as of September 9, 2015.  Includes 2016 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.  Medicare/Medicaid plans are shown in a separate Landscape file.",,,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2016, enhanced alternative plans may offer additional cost sharing reductions in the gap on a sub-set of the formulary drugs, beyond the standard Part D benefit.  ",,,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall Star Rating,
Arkansas,Bradley,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Bradley,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Bradley,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Bradley,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Bradley,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
Arkansas,Calhoun,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Calhoun,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Calhoun,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Calhoun,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Calhoun,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
Arkansas,Carroll,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *,$15.00 ,,,,,H4213,016,3, N/A ,3 Stars,
Arkansas,Carroll,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS,$30.00 ,$290.00 ,Basic,No,BA,H4213,017,5, N/A ,3 Stars,
Arkansas,Carroll,Care Improvement Plus,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$49.00 ,$100.00 ,Basic,No,BA,H6528,006,0," $6,700 ",3 Stars,
Arkansas,Carroll,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Carroll,Coventry Health Care,Advantra Connect Plus (HMO),Local HMO,$188.00 ,$0.00 ,Enhanced,Yes,EA,H2672,018,0," $4,500 ",3.5 Stars,
Arkansas,Carroll,Coventry Health Care,Advantra Freedom (PPO),Local PPO,$15.00 ,$0.00 ,Enhanced,No,EA,H1608,021,0," $5,800 ",4.5 Stars,
Arkansas,Carroll,Coventry Health Care,Advantra Total Care (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H2672,010,0," $5,000 ",3.5 Stars,
Arkansas,Carroll,Health Advantage,Medi-Pak Advantage (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H9699,004,1," $6,700 ",Not enough data available,
Arkansas,Carroll,"Humana Health Plan, Inc.",Humana Gold Plus H2012-099 (HMO),Local HMO,$38.00 ,$175.00 ,Enhanced,Yes,EA,H2012,099,2," $6,700 ",4 Stars,
Arkansas,Carroll,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$22.00 ,,,,,H8145,120,0, N/A ,4 Stars,
Arkansas,Carroll,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,Yes,EA,H8145,122,0, N/A ,4 Stars,
Arkansas,Carroll,Humana Insurance Company,HumanaChoice H6609-123 (PPO),Local PPO,$89.00 ,$300.00 ,Enhanced,Yes,EA,H6609,123,0," $6,700 ",4 Stars,
Arkansas,Carroll,Humana Insurance Company,HumanaChoice H6609-126 (PPO),Local PPO,$66.00 ,$300.00 ,Enhanced,Yes,EA,H6609,126,0," $6,700 ",4 Stars,
Arkansas,Carroll,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Carroll,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Carroll,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Carroll,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
Arkansas,Chicot,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Chicot,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Chicot,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Chicot,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Clark,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *,$31.00 ,,,,,H4213,016,2, N/A ,3 Stars,
Arkansas,Clark,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS,$89.90 ,$290.00 ,Basic,No,BA,H4213,017,2, N/A ,3 Stars,
Arkansas,Clark,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Clark,Humana Insurance Company,HumanaChoice H6609-123 (PPO),Local PPO,$89.00 ,$300.00 ,Enhanced,Yes,EA,H6609,123,0," $6,700 ",4 Stars,
Arkansas,Clark,Humana Insurance Company,HumanaChoice H6609-126 (PPO),Local PPO,$66.00 ,$300.00 ,Enhanced,Yes,EA,H6609,126,0," $6,700 ",4 Stars,
Arkansas,Clark,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Clark,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Clark,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Clark,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
Arkansas,Clay,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Clay,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Clay,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Clay,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Cleburne,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *,$34.00 ,,,,,H4213,016,4, N/A ,3 Stars,
Arkansas,Cleburne,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS,$80.00 ,$290.00 ,Basic,No,BA,H4213,017,6, N/A ,3 Stars,
Arkansas,Cleburne,Care Improvement Plus,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$49.00 ,$100.00 ,Basic,No,BA,H6528,006,0," $6,700 ",3 Stars,
Arkansas,Cleburne,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Cleburne,Health Advantage,Medi-Pak Advantage (HMO),Local HMO,$29.00 ,$0.00 ,Enhanced,Yes,EA,H9699,004,2," $6,700 ",Not enough data available,
Arkansas,Cleburne,"Humana Health Plan, Inc.",Humana Gold Plus H2012-082 (HMO),Local HMO,$39.00 ,$175.00 ,Enhanced,Yes,EA,H2012,082,0," $6,700 ",4 Stars,
Arkansas,Cleburne,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$22.00 ,,,,,H8145,120,0, N/A ,4 Stars,
Arkansas,Cleburne,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,Yes,EA,H8145,122,0, N/A ,4 Stars,
Arkansas,Cleburne,Humana Insurance Company,HumanaChoice H6609-123 (PPO),Local PPO,$89.00 ,$300.00 ,Enhanced,Yes,EA,H6609,123,0," $6,700 ",4 Stars,
Arkansas,Cleburne,Humana Insurance Company,HumanaChoice H6609-126 (PPO),Local PPO,$66.00 ,$300.00 ,Enhanced,Yes,EA,H6609,126,0," $6,700 ",4 Stars,
Arkansas,Cleburne,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Cleburne,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Cleburne,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Cleburne,WellCare,WellCare Rx (HMO),Local HMO,$20.90 ,$360.00 ,Basic,No,AE,H5698,203,0," $5,500 ",2.5 Stars,
Arkansas,Cleburne,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
Arkansas,Cleveland,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Cleveland,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Cleveland,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Cleveland,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Cleveland,WellCare,WellCare Rx (HMO),Local HMO,$20.90 ,$360.00 ,Basic,No,AE,H5698,203,0," $5,500 ",2.5 Stars,
Arkansas,Cleveland,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
Arkansas,Columbia,Care Improvement Plus,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$49.00 ,$100.00 ,Basic,No,BA,H6528,006,0," $6,700 ",3 Stars,
Arkansas,Columbia,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Columbia,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Columbia,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Conway,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *,$10.00 ,,,,,H4213,016,1, N/A ,3 Stars,
Arkansas,Conway,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS,$26.00 ,$290.00 ,Basic,No,BA,H4213,017,1, N/A ,3 Stars,
Arkansas,Conway,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Conway,Cigna-HealthSpring,Cigna-HealthSpring Preferred (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H6972,001,0," $4,950 ",2.5 Stars,
Arkansas,Conway,"Humana Health Plan, Inc.",Humana Gold Plus H2012-082 (HMO),Local HMO,$39.00 ,$175.00 ,Enhanced,Yes,EA,H2012,082,0," $6,700 ",4 Stars,
Arkansas,Conway,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$22.00 ,,,,,H8145,120,0, N/A ,4 Stars,
Arkansas,Conway,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,Yes,EA,H8145,122,0, N/A ,4 Stars,
Arkansas,Conway,Humana Insurance Company,HumanaChoice H6609-123 (PPO),Local PPO,$89.00 ,$300.00 ,Enhanced,Yes,EA,H6609,123,0," $6,700 ",4 Stars,
Arkansas,Conway,Humana Insurance Company,HumanaChoice H6609-126 (PPO),Local PPO,$66.00 ,$300.00 ,Enhanced,Yes,EA,H6609,126,0," $6,700 ",4 Stars,
Arkansas,Conway,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Conway,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Conway,QualChoice Advantage,Classic Plus Rx (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H6947,001,0," $6,500 ",Plan too new to be measured,
Arkansas,Conway,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Conway,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
Arkansas,Craighead,ARKANSAS BLUE CROSS AND BLUE SHIELD,Medi-Pak Advantage Elite (PPO),Local PPO,$68.50 ,$0.00 ,Enhanced,Yes,EA,H8091,002,0," $5,750 ",3.5 Stars,
Arkansas,Craighead,ARKANSAS BLUE CROSS AND BLUE SHIELD,Medi-Pak Advantage Essential (PPO),Local PPO,$30.00 ,$195.00 ,Enhanced,No,EA,H8091,004,0," $6,700 ",3.5 Stars,
Arkansas,Craighead,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Craighead,Cigna-HealthSpring,Cigna-HealthSpring Preferred AR (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H4454,033,0," $6,700 ",4.5 Stars,
Arkansas,Craighead,"Humana Health Plan, Inc.",Humana Gold Plus H2012-082 (HMO),Local HMO,$39.00 ,$175.00 ,Enhanced,Yes,EA,H2012,082,0," $6,700 ",4 Stars,
Arkansas,Craighead,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$22.00 ,,,,,H8145,120,0, N/A ,4 Stars,
Arkansas,Craighead,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,Yes,EA,H8145,122,0, N/A ,4 Stars,
Arkansas,Craighead,Humana Insurance Company,HumanaChoice H6609-123 (PPO),Local PPO,$89.00 ,$300.00 ,Enhanced,Yes,EA,H6609,123,0," $6,700 ",4 Stars,
Arkansas,Craighead,Humana Insurance Company,HumanaChoice H6609-126 (PPO),Local PPO,$66.00 ,$300.00 ,Enhanced,Yes,EA,H6609,126,0," $6,700 ",4 Stars,
Arkansas,Craighead,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Craighead,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Craighead,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Crawford,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *,$10.00 ,,,,,H4213,016,1, N/A ,3 Stars,
Arkansas,Crawford,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS,$26.00 ,$290.00 ,Basic,No,BA,H4213,017,1, N/A ,3 Stars,
Arkansas,Crawford,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Crawford,Cigna-HealthSpring,Cigna-HealthSpring Preferred (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H6972,001,0," $4,950 ",2.5 Stars,
Arkansas,Crawford,Coventry Health Care,Advantra Connect Plus (HMO),Local HMO,$188.00 ,$0.00 ,Enhanced,Yes,EA,H2672,018,0," $4,500 ",3.5 Stars,
Arkansas,Crawford,Coventry Health Care,Advantra Freedom (PPO),Local PPO,$15.00 ,$0.00 ,Enhanced,No,EA,H1608,021,0," $5,800 ",4.5 Stars,
Arkansas,Crawford,Coventry Health Care,Advantra Total Care (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,No,EA,H2672,010,0," $5,000 ",3.5 Stars,
Arkansas,Crawford,"Humana Health Plan, Inc.",Humana Gold Plus H2012-099 (HMO),Local HMO,$10.00 ,$175.00 ,Enhanced,Yes,EA,H2012,099,1," $6,700 ",4 Stars,
Arkansas,Crawford,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$22.00 ,,,,,H8145,120,0, N/A ,4 Stars,
Arkansas,Crawford,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,Yes,EA,H8145,122,0, N/A ,4 Stars,
Arkansas,Crawford,Humana Insurance Company,HumanaChoice H6609-123 (PPO),Local PPO,$89.00 ,$300.00 ,Enhanced,Yes,EA,H6609,123,0," $6,700 ",4 Stars,
Arkansas,Crawford,Humana Insurance Company,HumanaChoice H6609-126 (PPO),Local PPO,$66.00 ,$300.00 ,Enhanced,Yes,EA,H6609,126,0," $6,700 ",4 Stars,
Arkansas,Crawford,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Crawford,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Crittenden,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *,$31.00 ,,,,,H4213,016,2, N/A ,3 Stars,
Arkansas,Crittenden,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS,$89.90 ,$290.00 ,Basic,No,BA,H4213,017,2, N/A ,3 Stars,
Arkansas,Crittenden,Care Improvement Plus,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$49.00 ,$100.00 ,Basic,No,BA,H6528,006,0," $6,700 ",3 Stars,
Arkansas,Crittenden,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Crittenden,Cigna-HealthSpring,Cigna-HealthSpring Preferred AR (HMO),Local HMO,$0.00 ,$0.00 ,Enhanced,Yes,EA,H4454,033,0," $6,700 ",4.5 Stars,
Arkansas,Crittenden,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$22.00 ,,,,,H8145,120,0, N/A ,4 Stars,
Arkansas,Crittenden,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,Yes,EA,H8145,122,0, N/A ,4 Stars,
Arkansas,Crittenden,Humana Insurance Company,HumanaChoice H6609-088 (PPO),Local PPO,$58.00 ,$275.00 ,Enhanced,Yes,EA,H6609,088,0," $6,700 ",4 Stars,
Arkansas,Crittenden,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Crittenden,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Crittenden,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Crittenden,WellCare,WellCare Rx (HMO),Local HMO,$20.90 ,$360.00 ,Basic,No,AE,H5698,203,0," $5,500 ",2.5 Stars,
Arkansas,Cross,ARKANSAS BLUE CROSS AND BLUE SHIELD,Medi-Pak Advantage Elite (PPO),Local PPO,$68.50 ,$0.00 ,Enhanced,Yes,EA,H8091,002,0," $5,750 ",3.5 Stars,
Arkansas,Cross,ARKANSAS BLUE CROSS AND BLUE SHIELD,Medi-Pak Advantage Essential (PPO),Local PPO,$30.00 ,$195.00 ,Enhanced,No,EA,H8091,004,0," $6,700 ",3.5 Stars,
Arkansas,Cross,Care Improvement Plus,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$49.00 ,$100.00 ,Basic,No,BA,H6528,006,0," $6,700 ",3 Stars,
Arkansas,Cross,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Cross,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$22.00 ,,,,,H8145,120,0, N/A ,4 Stars,
Arkansas,Cross,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,Yes,EA,H8145,122,0, N/A ,4 Stars,
Arkansas,Cross,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Cross,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Cross,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Dallas,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA (PFFS),PFFS *,$31.00 ,,,,,H4213,016,2, N/A ,3 Stars,
Arkansas,Dallas,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),PFFS,$89.90 ,$290.00 ,Basic,No,BA,H4213,017,2, N/A ,3 Stars,
Arkansas,Dallas,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Dallas,Humana Insurance Company,Humana Gold Choice H8145-120 (PFFS),PFFS *,$22.00 ,,,,,H8145,120,0, N/A ,4 Stars,
Arkansas,Dallas,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),PFFS,$95.00 ,$0.00 ,Enhanced,Yes,EA,H8145,122,0, N/A ,4 Stars,
Arkansas,Dallas,Humana Insurance Company,HumanaChoice H6609-123 (PPO),Local PPO,$89.00 ,$300.00 ,Enhanced,Yes,EA,H6609,123,0," $6,700 ",4 Stars,
Arkansas,Dallas,Humana Insurance Company,HumanaChoice H6609-126 (PPO),Local PPO,$66.00 ,$300.00 ,Enhanced,Yes,EA,H6609,126,0," $6,700 ",4 Stars,
Arkansas,Dallas,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Dallas,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Dallas,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Dallas,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
Arkansas,Desha,Care Improvement Plus,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$29.00 ,$220.00 ,Basic,No,BA,R3444,012,0," $6,700 ",3 Stars,
Arkansas,Desha,Humana Insurance Company,HumanaChoice R5826-010 (Regional PPO),Regional PPO,$118.00 ,$360.00 ,Basic,No,DS,R5826,010,0," $6,700 ",3.5 Stars,
Arkansas,Desha,Humana Insurance Company,HumanaChoice R5826-067 (Regional PPO),Regional PPO *,$0.00 ,,,,,R5826,067,0," $4,500 ",3.5 Stars,
Arkansas,Desha,WellCare,WellCare Advance (HMO),Local HMO *,$0.00 ,,,,,H5698,035,0," $4,500 ",2.5 Stars,
Arkansas,Desha,WellCare,WellCare Value (HMO),Local HMO,$30.00 ,$0.00 ,Enhanced,No,EA,H5698,063,0," $6,700 ",2.5 Stars,
