"2017 Medicare Advantage, and Cost Plans",,,,,,,,,,,,,,,
"Data as of October 17, 2016.  Includes 2017 approved contracts/plans.  PACE, Special Needs Plans, Part B Only Plans, and Employer  sponsored plans (800 series) are excluded. Plans under sanction are not shown.  Medicare/Medicaid plans are shown in a separate Landscape file.",,,,,,,,,,,,,,,
"Notes: Data are subject to change as contracts are finalized.  For 2017, enhanced alternative plans may offer additional cost sharing reductions in the gap on a sub-set of the formulary drugs, beyond the standard Part D benefit.  ",,,,,,,,,,,,,,,
* Indicates plan does not offer Part D drug coverage.,,,,,,,,,,,,,,,
** MOOP is defined as: Maximum Out-of-Pocket (MOOP) limit on enrollee spending that includes costs for all in-network Part A and Part B Services. N/A is defined as Not Applicable,,,,,,,,,,,,,,,
State,County,Organization Name,Plan Name,Type of Medicare Health Plan,"Monthly Consolidated Premium 
(Includes 
Part C + D)",Annual Drug Deductible,"Drug 
Benefit 
Type","
Additional Coverage Offered in the Gap",Drug Benefit Type Detail,Contract ID,Plan ID,Segment ID,In-network MOOP Amount **,Overall Star Rating,
Georgia,DeKalb,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$215.00,Enhanced,No,EA,H1111,006,0," $6,700 ",3 Stars,
Georgia,DeKalb,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$52.00,$195.00,Enhanced,No,EA,H1111,007,0," $4,900 ",3 Stars,
Georgia,DeKalb,WellCare,WellCare Value (HMO),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,027,0," $6,700 ",3 Stars,
Georgia,DeKalb,WellCare,WellCare Essential (HMO-POS),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,032,0," $6,000 ",3 Stars,
Georgia,DeKalb,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1112,034,0," $4,500 ",3 Stars,
Georgia,DeKalb,Kaiser Permanente,Kaiser Permanente Senior Advantage Enhanced (HMO),Local HMO,$71.00,$0.00,Enhanced,Yes,EA,H1170,002,0," $4,000 ",4.5 Stars,
Georgia,DeKalb,Kaiser Permanente,Kaiser Permanente Senior Advantage Basic (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H1170,009,0," $4,900 ",4.5 Stars,
Georgia,DeKalb,Coventry Health Care,Advantra Preferred (PPO),Local PPO,$39.00,$95.00,Enhanced,Yes,EA,H1608,028,0," $5,900 ",4.5 Stars,
Georgia,DeKalb,"Humana Employers Health Plan of Georgia, Inc.",Humana Gold Plus H4141-001 (HMO),Local HMO,$19.00,$400.00,Enhanced,Yes,EA,H4141,001,0," $6,700 ",3.5 Stars,
Georgia,DeKalb,"Humana Employers Health Plan of Georgia, Inc.",Humana Gold Plus H4141-015 (HMO),Local HMO,$0.00,$280.00,Enhanced,Yes,EA,H4141,015,0," $5,900 ",3.5 Stars,
Georgia,DeKalb,Coventry Health Care,Advantra Platinum (HMO),Local HMO,$59.00,$0.00,Enhanced,Yes,EA,H5302,011,0," $3,750 ",3 Stars,
Georgia,DeKalb,Blue Cross Blue Shield Healthcare Plan of Georgia,BCBSHP MediBlue Plus (HMO),Local HMO,$40.00,$80.00,Enhanced,Yes,EA,H5422,008,0," $5,700 ",3 Stars,
Georgia,DeKalb,Blue Cross Blue Shield Healthcare Plan of Georgia,BCBSHP MediBlue Prime Select (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H5422,009,0," $4,300 ",3 Stars,
Georgia,DeKalb,Aetna Medicare,Aetna Medicare Essential Plan (PPO),Local PPO,$0.00,$175.00,Enhanced,Yes,EA,H5521,091,0," $5,900 ",4 Stars,
Georgia,DeKalb,UnitedHealthcare,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$36.00,$200.00,Basic,No,BA,H6528,006,0," $6,700 ",3 Stars,
Georgia,DeKalb,Humana Insurance Company,HumanaChoice H6609-122 (PPO),Local PPO,$57.00,$340.00,Basic,No,BA,H6609,122,0," $6,700 ",3.5 Stars,
Georgia,DeKalb,Eon Health,EON SELECT (HMO),Local HMO,$0.00,$250.00,Enhanced,No,EA,H6672,004,0," $6,700 ",Plan too new to be measured,
Georgia,DeKalb,Peach State Health Plan,Peach State Health Plan Medicare Advantage (HMO),Local HMO,$0.00,$280.00,Enhanced,Yes,EA,H7173,002,0," $5,900 ",Not enough data available,
Georgia,DeKalb,Humana Insurance Company,Humana Gold Choice H8145-069 (PFFS),PFFS,$83.00,$290.00,Basic,No,BA,H8145,069,0, N/A ,3.5 Stars,
Georgia,DeKalb,Eon Health,EON CHOICE (PPO),Local PPO,$39.00,$250.00,Enhanced,No,EA,H9589,003,0," $6,700 ",Plan too new to be measured,
Georgia,DeKalb,Eon Health,EON PRIME (PPO),Local PPO,$59.00,$200.00,Enhanced,No,EA,H9589,004,0," $6,700 ",Plan too new to be measured,
Georgia,DeKalb,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,DeKalb,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,DeKalb,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Dodge,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-024 (PPO),Local PPO,$60.00,$400.00,Enhanced,Yes,EA,H5525,024,0," $6,700 ",3.5 Stars,
Georgia,Dodge,Eon Health,EON SELECT (HMO),Local HMO,$0.00,$250.00,Enhanced,No,EA,H6672,004,0," $6,700 ",Plan too new to be measured,
Georgia,Dodge,Eon Health,EON CHOICE (PPO),Local PPO,$39.00,$250.00,Enhanced,No,EA,H9589,003,0," $6,700 ",Plan too new to be measured,
Georgia,Dodge,Eon Health,EON PRIME (PPO),Local PPO,$59.00,$200.00,Enhanced,No,EA,H9589,004,0," $6,700 ",Plan too new to be measured,
Georgia,Dodge,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Dodge,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Dodge,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Dooly,Eon Health,EON SELECT (HMO),Local HMO,$0.00,$250.00,Enhanced,No,EA,H6672,004,0," $6,700 ",Plan too new to be measured,
Georgia,Dooly,Eon Health,EON CHOICE (PPO),Local PPO,$39.00,$250.00,Enhanced,No,EA,H9589,003,0," $6,700 ",Plan too new to be measured,
Georgia,Dooly,Eon Health,EON PRIME (PPO),Local PPO,$59.00,$200.00,Enhanced,No,EA,H9589,004,0," $6,700 ",Plan too new to be measured,
Georgia,Dooly,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Dooly,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Dooly,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Dougherty,Aetna Medicare,Aetna Premier Plan (PPO),Local PPO,$0.00,$0.00,Enhanced,Yes,EA,H5521,114,0," $5,900 ",4 Stars,
Georgia,Dougherty,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Dougherty,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Dougherty,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Douglas,WellCare,WellCare Value (HMO),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,027,0," $6,700 ",3 Stars,
Georgia,Douglas,WellCare,WellCare Essential (HMO-POS),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,032,0," $6,000 ",3 Stars,
Georgia,Douglas,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1112,034,0," $4,500 ",3 Stars,
Georgia,Douglas,Kaiser Permanente,Kaiser Permanente Senior Advantage Enhanced (HMO),Local HMO,$71.00,$0.00,Enhanced,Yes,EA,H1170,002,0," $4,000 ",4.5 Stars,
Georgia,Douglas,Kaiser Permanente,Kaiser Permanente Senior Advantage Basic (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H1170,009,0," $4,900 ",4.5 Stars,
Georgia,Douglas,Coventry Health Care,Advantra Preferred (PPO),Local PPO,$39.00,$95.00,Enhanced,Yes,EA,H1608,028,0," $5,900 ",4.5 Stars,
Georgia,Douglas,Coventry Health Care,Advantra Platinum (HMO),Local HMO,$59.00,$0.00,Enhanced,Yes,EA,H5302,011,0," $3,750 ",3 Stars,
Georgia,Douglas,Aetna Medicare,Aetna Medicare Essential Plan (PPO),Local PPO,$0.00,$175.00,Enhanced,Yes,EA,H5521,091,0," $5,900 ",4 Stars,
Georgia,Douglas,Humana Insurance Company,HumanaChoice H6609-122 (PPO),Local PPO,$57.00,$340.00,Basic,No,BA,H6609,122,0," $6,700 ",3.5 Stars,
Georgia,Douglas,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Douglas,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Douglas,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Early,Humana Insurance Company,Humana Gold Choice H2944-114 (PFFS),PFFS,$93.00,$270.00,Basic,No,BA,H2944,114,0, N/A ,3.5 Stars,
Georgia,Early,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Early,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Early,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Echols,Humana Insurance Company,Humana Gold Choice H2944-114 (PFFS),PFFS,$93.00,$270.00,Basic,No,BA,H2944,114,0, N/A ,3.5 Stars,
Georgia,Echols,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Echols,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Echols,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Effingham,Blue Cross Blue Shield Healthcare Plan of Georgia,BCBSHP MediBlue Plus (HMO),Local HMO,$40.00,$80.00,Enhanced,Yes,EA,H5422,008,0," $5,700 ",3 Stars,
Georgia,Effingham,Aetna Medicare,Aetna Premier Plan (PPO),Local PPO,$0.00,$0.00,Enhanced,Yes,EA,H5521,114,0," $5,900 ",4 Stars,
Georgia,Effingham,Humana Insurance Company,HumanaChoice H6609-120 (PPO),Local PPO,$47.00,$400.00,Enhanced,Yes,EA,H6609,120,0," $6,700 ",3.5 Stars,
Georgia,Effingham,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Effingham,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Effingham,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Elbert,"Humana Employers Health Plan of Georgia, Inc.",Humana Gold Plus H4141-004 (HMO),Local HMO,$0.00,$400.00,Enhanced,Yes,EA,H4141,004,0," $6,700 ",3.5 Stars,
Georgia,Elbert,Aetna Medicare,Aetna Medicare Essential Plan (PPO),Local PPO,$0.00,$175.00,Enhanced,Yes,EA,H5521,091,0," $5,900 ",4 Stars,
Georgia,Elbert,Humana Insurance Company,HumanaChoice H6609-120 (PPO),Local PPO,$47.00,$400.00,Enhanced,Yes,EA,H6609,120,0," $6,700 ",3.5 Stars,
Georgia,Elbert,Humana Insurance Company,Humana Gold Choice H8145-069 (PFFS),PFFS,$83.00,$290.00,Basic,No,BA,H8145,069,0, N/A ,3.5 Stars,
Georgia,Elbert,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Elbert,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Elbert,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Emanuel,Aetna Medicare,Aetna Medicare Premier Plus Plan (PPO),Local PPO,$29.00,$0.00,Enhanced,Yes,EA,H5521,115,0," $5,500 ",4 Stars,
Georgia,Emanuel,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Emanuel,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Emanuel,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Evans,Coventry Health Care,Advantra Preferred (PPO),Local PPO,$39.00,$95.00,Enhanced,Yes,EA,H1608,028,0," $5,900 ",4.5 Stars,
Georgia,Evans,Coventry Health Care,Advantra Platinum (HMO),Local HMO,$59.00,$0.00,Enhanced,Yes,EA,H5302,011,0," $3,750 ",3 Stars,
Georgia,Evans,Aetna Medicare,Aetna Medicare Essential Plan (PPO),Local PPO,$0.00,$175.00,Enhanced,Yes,EA,H5521,091,0," $5,900 ",4 Stars,
Georgia,Evans,Humana Insurance Company,HumanaChoice H6609-120 (PPO),Local PPO,$47.00,$400.00,Enhanced,Yes,EA,H6609,120,0," $6,700 ",3.5 Stars,
Georgia,Evans,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Evans,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Evans,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Fannin,UnitedHealthcare,UnitedHealthcare MedicareDirect Essential (PFFS),PFFS *,$29.00,,,,,H5435,001,0, N/A ,3.5 Stars,
Georgia,Fannin,UnitedHealthcare,UnitedHealthcare MedicareDirect Rx (PFFS),PFFS,$52.00,$210.00,Basic,No,BA,H5435,024,0, N/A ,3.5 Stars,
Georgia,Fannin,"Humana Benefit Plan of Illinois, Inc.",HumanaChoice H5525-024 (PPO),Local PPO,$60.00,$400.00,Enhanced,Yes,EA,H5525,024,0," $6,700 ",3.5 Stars,
Georgia,Fannin,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Fannin,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Fannin,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Fayette,WellCare,WellCare Value (HMO),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,027,0," $6,700 ",3 Stars,
Georgia,Fayette,WellCare,WellCare Essential (HMO-POS),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,032,0," $6,000 ",3 Stars,
Georgia,Fayette,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1112,034,0," $4,500 ",3 Stars,
Georgia,Fayette,Kaiser Permanente,Kaiser Permanente Senior Advantage Enhanced (HMO),Local HMO,$71.00,$0.00,Enhanced,Yes,EA,H1170,002,0," $4,000 ",4.5 Stars,
Georgia,Fayette,Kaiser Permanente,Kaiser Permanente Senior Advantage Basic (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H1170,009,0," $4,900 ",4.5 Stars,
Georgia,Fayette,Coventry Health Care,Advantra Preferred (PPO),Local PPO,$39.00,$95.00,Enhanced,Yes,EA,H1608,028,0," $5,900 ",4.5 Stars,
Georgia,Fayette,"Humana Employers Health Plan of Georgia, Inc.",Humana Gold Plus H4141-001 (HMO),Local HMO,$19.00,$400.00,Enhanced,Yes,EA,H4141,001,0," $6,700 ",3.5 Stars,
Georgia,Fayette,Coventry Health Care,Advantra Platinum (HMO),Local HMO,$59.00,$0.00,Enhanced,Yes,EA,H5302,011,0," $3,750 ",3 Stars,
Georgia,Fayette,Aetna Medicare,Aetna Medicare Essential Plan (PPO),Local PPO,$0.00,$175.00,Enhanced,Yes,EA,H5521,091,0," $5,900 ",4 Stars,
Georgia,Fayette,Humana Insurance Company,HumanaChoice H6609-122 (PPO),Local PPO,$57.00,$340.00,Basic,No,BA,H6609,122,0," $6,700 ",3.5 Stars,
Georgia,Fayette,Eon Health,EON SELECT (HMO),Local HMO,$0.00,$250.00,Enhanced,No,EA,H6672,004,0," $6,700 ",Plan too new to be measured,
Georgia,Fayette,Eon Health,EON CHOICE (PPO),Local PPO,$39.00,$250.00,Enhanced,No,EA,H9589,003,0," $6,700 ",Plan too new to be measured,
Georgia,Fayette,Eon Health,EON PRIME (PPO),Local PPO,$59.00,$200.00,Enhanced,No,EA,H9589,004,0," $6,700 ",Plan too new to be measured,
Georgia,Fayette,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Fayette,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Fayette,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Floyd,Humana Insurance Company,HumanaChoice H6609-122 (PPO),Local PPO,$57.00,$340.00,Basic,No,BA,H6609,122,0," $6,700 ",3.5 Stars,
Georgia,Floyd,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Floyd,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Floyd,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Forsyth,Aetna Medicare,Aetna Medicare Select Plan (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H1109,005,0," $5,650 ",3.5 Stars,
Georgia,Forsyth,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$215.00,Enhanced,No,EA,H1111,006,0," $6,700 ",3 Stars,
Georgia,Forsyth,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$52.00,$195.00,Enhanced,No,EA,H1111,007,0," $4,900 ",3 Stars,
Georgia,Forsyth,WellCare,WellCare Value (HMO),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,027,0," $6,700 ",3 Stars,
Georgia,Forsyth,WellCare,WellCare Essential (HMO-POS),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,032,0," $6,000 ",3 Stars,
Georgia,Forsyth,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1112,034,0," $4,500 ",3 Stars,
Georgia,Forsyth,Kaiser Permanente,Kaiser Permanente Senior Advantage Enhanced (HMO),Local HMO,$71.00,$0.00,Enhanced,Yes,EA,H1170,002,0," $4,000 ",4.5 Stars,
Georgia,Forsyth,Kaiser Permanente,Kaiser Permanente Senior Advantage Basic (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H1170,009,0," $4,900 ",4.5 Stars,
Georgia,Forsyth,Coventry Health Care,Advantra Preferred (PPO),Local PPO,$39.00,$95.00,Enhanced,Yes,EA,H1608,028,0," $5,900 ",4.5 Stars,
Georgia,Forsyth,"Humana Employers Health Plan of Georgia, Inc.",Humana Gold Plus H4141-001 (HMO),Local HMO,$19.00,$400.00,Enhanced,Yes,EA,H4141,001,0," $6,700 ",3.5 Stars,
Georgia,Forsyth,Coventry Health Care,Advantra Platinum (HMO),Local HMO,$59.00,$0.00,Enhanced,Yes,EA,H5302,011,0," $3,750 ",3 Stars,
Georgia,Forsyth,Blue Cross Blue Shield Healthcare Plan of Georgia,BCBSHP MediBlue Plus (HMO),Local HMO,$40.00,$80.00,Enhanced,Yes,EA,H5422,008,0," $5,700 ",3 Stars,
Georgia,Forsyth,Aetna Medicare,Aetna Medicare Essential Plan (PPO),Local PPO,$0.00,$175.00,Enhanced,Yes,EA,H5521,091,0," $5,900 ",4 Stars,
Georgia,Forsyth,UnitedHealthcare,Care Improvement Plus Medicare Advantage (PPO),Local PPO,$36.00,$200.00,Basic,No,BA,H6528,006,0," $6,700 ",3 Stars,
Georgia,Forsyth,Humana Insurance Company,HumanaChoice H6609-122 (PPO),Local PPO,$57.00,$340.00,Basic,No,BA,H6609,122,0," $6,700 ",3.5 Stars,
Georgia,Forsyth,Eon Health,EON SELECT (HMO),Local HMO,$0.00,$250.00,Enhanced,No,EA,H6672,004,0," $6,700 ",Plan too new to be measured,
Georgia,Forsyth,Humana Insurance Company,Humana Gold Choice H8145-069 (PFFS),PFFS,$83.00,$290.00,Basic,No,BA,H8145,069,0, N/A ,3.5 Stars,
Georgia,Forsyth,Eon Health,EON CHOICE (PPO),Local PPO,$39.00,$250.00,Enhanced,No,EA,H9589,003,0," $6,700 ",Plan too new to be measured,
Georgia,Forsyth,Eon Health,EON PRIME (PPO),Local PPO,$59.00,$200.00,Enhanced,No,EA,H9589,004,0," $6,700 ",Plan too new to be measured,
Georgia,Forsyth,Blue Cross Blue Shield of Georgia,BCBSGa MediBlue Access (PPO),Local PPO,$60.00,$0.00,Enhanced,Yes,EA,H9947,006,0," $5,700 ",3 Stars,
Georgia,Forsyth,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Forsyth,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Forsyth,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Franklin,Aetna Medicare,Aetna Medicare Essential Plan (PPO),Local PPO,$0.00,$175.00,Enhanced,Yes,EA,H5521,091,0," $5,900 ",4 Stars,
Georgia,Franklin,Humana Insurance Company,HumanaChoice H6609-120 (PPO),Local PPO,$47.00,$400.00,Enhanced,Yes,EA,H6609,120,0," $6,700 ",3.5 Stars,
Georgia,Franklin,Eon Health,EON SELECT (HMO),Local HMO,$0.00,$250.00,Enhanced,No,EA,H6672,004,0," $6,700 ",Plan too new to be measured,
Georgia,Franklin,Humana Insurance Company,Humana Gold Choice H8145-069 (PFFS),PFFS,$83.00,$290.00,Basic,No,BA,H8145,069,0, N/A ,3.5 Stars,
Georgia,Franklin,Eon Health,EON CHOICE (PPO),Local PPO,$39.00,$250.00,Enhanced,No,EA,H9589,003,0," $6,700 ",Plan too new to be measured,
Georgia,Franklin,Eon Health,EON PRIME (PPO),Local PPO,$59.00,$200.00,Enhanced,No,EA,H9589,004,0," $6,700 ",Plan too new to be measured,
Georgia,Franklin,Humana Insurance Company,HumanaChoice R5826-064 (Regional PPO),Regional PPO *,$0.00,,,,,R5826,064,0," $5,900 ",3 Stars,
Georgia,Franklin,Humana Insurance Company,HumanaChoice R5826-077 (Regional PPO),Regional PPO,$80.00,$280.00,Basic,No,BA,R5826,077,0," $6,700 ",3 Stars,
Georgia,Franklin,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),Regional PPO,$36.00,$95.00,Basic,No,BA,R7444,008,0," $6,700 ",4 Stars,
Georgia,Fulton,Aetna Medicare,Aetna Medicare Select Plan (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H1109,005,0," $5,650 ",3.5 Stars,
Georgia,Fulton,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),Local HMO,$0.00,$215.00,Enhanced,No,EA,H1111,006,0," $6,700 ",3 Stars,
Georgia,Fulton,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),Local HMO,$52.00,$195.00,Enhanced,No,EA,H1111,007,0," $4,900 ",3 Stars,
Georgia,Fulton,WellCare,WellCare Value (HMO),Local HMO,$0.00,$0.00,Enhanced,No,EA,H1112,027,0," $6,700 ",3 Stars,
Georgia,Fulton,WellCare,WellCare Advance (HMO),Local HMO *,$0.00,,,,,H1112,034,0," $4,500 ",3 Stars,
Georgia,Fulton,Kaiser Permanente,Kaiser Permanente Senior Advantage Enhanced (HMO),Local HMO,$71.00,$0.00,Enhanced,Yes,EA,H1170,002,0," $4,000 ",4.5 Stars,
Georgia,Fulton,Kaiser Permanente,Kaiser Permanente Senior Advantage Basic (HMO),Local HMO,$0.00,$0.00,Enhanced,Yes,EA,H1170,009,0," $4,900 ",4.5 Stars,
Georgia,Fulton,Coventry Health Care,Advantra Preferred (PPO),Local PPO,$39.00,$95.00,Enhanced,Yes,EA,H1608,028,0," $5,900 ",4.5 Stars,
Georgia,Fulton,"Humana Employers Health Plan of Georgia, Inc.",Humana Gold Plus H4141-001 (HMO),Local HMO,$19.00,$400.00,Enhanced,Yes,EA,H4141,001,0," $6,700 ",3.5 Stars,
Georgia,Fulton,"Humana Employers Health Plan of Georgia, Inc.",Humana Gold Plus H4141-015 (HMO),Local HMO,$0.00,$280.00,Enhanced,Yes,EA,H4141,015,0," $5,900 ",3.5 Stars,
